temporada,rodada_target,lineup_strategy,captain_rule,captain_player_id,captain_realized_score,captain_bonus,final_team_utility_with_captain,oracle_realized_score,captain_regret_score,is_oracle
2025,32,FAME-Original 70/20/10,Highest FAME Representation,78850,2.2,1.1,63.550000000000004,17.0,14.8,False
2025,33,FAME-Original 70/20/10,Highest Market Value,96610,6.0,3.0,66.57,14.6,8.6,False
2025,33,FAME-Original 70/20/10,Highest Historical Mean,104084,6.3,3.15,66.71999999999998,14.6,8.3,False
2025,33,FAME-Original 70/20/10,Highest Expected Performance,122486,9.2,4.6,68.16999999999999,14.6,5.4,False
2025,33,FAME-Original 70/20/10,Highest Conditional Prediction,122486,9.2,4.6,68.16999999999999,14.6,5.4,False
2025,33,FAME-Original 70/20/10,Highest FAME Representation,122486,9.2,4.6,68.16999999999999,14.6,5.4,False
2025,34,FAME-Original 70/20/10,Highest Market Value,68685,8.7,4.35,79.56,17.8,9.100000000000001,False
2025,34,FAME-Original 70/20/10,Highest Historical Mean,78850,11.2,5.6,80.81,17.8,6.600000000000001,False
2025,34,FAME-Original 70/20/10,Highest Expected Performance,122486,1.7,0.85,76.06,17.8,16.1,False
2025,34,FAME-Original 70/20/10,Highest Conditional Prediction,122486,1.7,0.85,76.06,17.8,16.1,False
2025,34,FAME-Original 70/20/10,Highest FAME Representation,122486,1.7,0.85,76.06,17.8,16.1,False
2025,35,FAME-Original 70/20/10,Highest Market Value,96610,4.7,2.35,66.3,13.5,8.8,False
2025,35,FAME-Original 70/20/10,Highest Historical Mean,78850,13.2,6.6,70.55,13.5,0.3000000000000007,False
2025,35,FAME-Original 70/20/10,Highest Expected Performance,96610,4.7,2.35,66.3,13.5,8.8,False
2025,35,FAME-Original 70/20/10,Highest Conditional Prediction,122486,2.6,1.3,65.25,13.5,10.9,False
2025,35,FAME-Original 70/20/10,Highest FAME Representation,122486,2.6,1.3,65.25,13.5,10.9,False
2025,36,FAME-Original 70/20/10,Highest Market Value,96610,4.2,2.1,55.43,19.5,15.3,False
2025,36,FAME-Original 70/20/10,Highest Historical Mean,78850,2.9,1.45,54.78,19.5,16.6,False
2025,36,FAME-Original 70/20/10,Highest Expected Performance,78850,2.9,1.45,54.78,19.5,16.6,False
2025,36,FAME-Original 70/20/10,Highest Conditional Prediction,78850,2.9,1.45,54.78,19.5,16.6,False
2025,36,FAME-Original 70/20/10,Highest FAME Representation,78850,2.9,1.45,54.78,19.5,16.6,False
2025,37,FAME-Original 70/20/10,Highest Market Value,93716,9.4,4.7,55.5,11.1,1.6999999999999993,False
2025,37,FAME-Original 70/20/10,Highest Historical Mean,78850,0.0,0.0,50.8,11.1,11.1,False
2025,37,FAME-Original 70/20/10,Highest Expected Performance,122486,5.9,2.95,53.75,11.1,5.199999999999999,False
2025,37,FAME-Original 70/20/10,Highest Conditional Prediction,122486,5.9,2.95,53.75,11.1,5.199999999999999,False
2025,37,FAME-Original 70/20/10,Highest FAME Representation,78850,0.0,0.0,50.8,11.1,11.1,False
2025,38,FAME-Original 70/20/10,Highest Market Value,96610,0.0,0.0,38.660000000000004,9.7,9.7,False
2025,38,FAME-Original 70/20/10,Highest Historical Mean,106708,6.3,3.15,41.81,9.7,3.3999999999999995,False
2025,38,FAME-Original 70/20/10,Highest Expected Performance,122486,0.0,0.0,38.660000000000004,9.7,9.7,False
2025,38,FAME-Original 70/20/10,Highest Conditional Prediction,122486,0.0,0.0,38.660000000000004,9.7,9.7,False
2025,38,FAME-Original 70/20/10,Highest FAME Representation,122486,0.0,0.0,38.660000000000004,9.7,9.7,False
