temporada,rodada_target,strategy,score_column,operational_utility_no_captain,objective_value,cost_total,budget_remaining,budget_binding_indicator,formation_selected,n_selected,lineup_signature
2025,23,Equal-weight representation,ab_equal_weight,38.400000000000006,10.90396210163652,108.98000000000002,1.0199999999999818,False,4-3-3,12,103014|103056|105300|105584|107873|108274|110818|122486|122781|78850|87863|96610
2025,24,Equal-weight representation,ab_equal_weight,39.39,10.766580534022395,109.96000000000001,0.03999999999999204,False,4-3-3,12,104075|107093|107231|122486|122781|145269|78850|80287|86508|87863|97867|98672
2025,25,Equal-weight representation,ab_equal_weight,38.26,10.79956989247312,109.25999999999999,0.7400000000000091,False,4-3-3,12,104758|105300|107554|107989|114802|145269|68899|70360|86508|87863|91866|98517
2025,26,Equal-weight representation,ab_equal_weight,65.11,10.839270568278202,108.41000000000001,1.5899999999999892,False,4-3-3,12,101995|103056|104075|107093|107989|133669|145269|68685|68899|78850|80287|96610
2025,27,Equal-weight representation,ab_equal_weight,73.66,10.952986022871666,109.91,0.09000000000000341,False,4-3-3,12,103056|105436|108274|117330|121792|122486|143194|68685|78850|93411|93716|96610
2025,28,Equal-weight representation,ab_equal_weight,69.82000000000001,10.910435149978877,108.82999999999998,1.170000000000016,False,4-3-3,12,103056|104075|105436|107093|107170|114802|117330|143194|78850|80287|89837|96610
2025,29,Equal-weight representation,ab_equal_weight,77.20000000000002,10.94897532413216,106.52999999999999,3.470000000000013,False,4-3-3,12,100830|105842|108274|115248|122486|126216|78850|80287|81121|92075|93716|96610
2025,30,Equal-weight representation,ab_equal_weight,52.02,10.871345029239766,109.25,0.75,False,4-3-3,12,103056|104758|105842|108274|113103|115248|122486|126216|126471|78850|92075|96610
2025,31,Equal-weight representation,ab_equal_weight,61.08,10.864166666666666,109.91,0.09000000000000341,False,4-3-3,12,104758|106708|113103|114802|117330|126471|68996|79266|90703|90943|92075|96610
2025,32,Equal-weight representation,ab_equal_weight,67.05,10.911886949293432,108.58000000000001,1.4199999999999875,False,4-3-3,12,101995|103056|104075|106708|107873|113103|122486|126471|78850|80287|92075|96610
2025,33,Equal-weight representation,ab_equal_weight,64.07000000000001,10.894298793175198,108.83999999999999,1.1600000000000108,False,4-3-3,12,100830|104075|113103|122486|126471|68996|78248|78850|92075|93716|96610|98517
2025,34,Equal-weight representation,ab_equal_weight,73.71000000000001,11.009559434746468,109.67999999999999,0.3200000000000074,False,4-3-3,12,103056|103445|104075|106708|122486|126471|78248|78850|80287|89837|92075|98517
2025,35,Equal-weight representation,ab_equal_weight,60.74999999999999,10.958488999584889,109.21999999999998,0.7800000000000153,False,4-3-3,12,102253|103056|103912|105436|106708|107873|108274|113103|122486|78850|80287|96610
2025,36,Equal-weight representation,ab_equal_weight,64.53,10.93374741200828,108.99999999999999,1.0000000000000142,False,4-3-3,12,102253|103056|103912|105436|106708|108274|113103|115248|122486|68996|78850|96610
2025,37,Equal-weight representation,ab_equal_weight,57.3,11.097187758478082,109.46000000000001,0.539999999999992,False,4-3-3,12,101960|103056|103912|105300|107873|108274|122486|126471|132264|68685|78850|93716
2025,38,Equal-weight representation,ab_equal_weight,17.06,10.946716232961585,109.54999999999998,0.45000000000001705,False,4-3-3,12,106708|107873|108274|122486|126471|132071|68996|72391|78248|87008|93716|96610
