temporada,rodada_target,strategy,score_column,operational_utility_no_captain,objective_value,cost_total,budget_remaining,budget_binding_indicator,formation_selected,n_selected,lineup_signature
2025,30,FAME-Original 70/20/10,score_fame_original,55.42000000000001,11.02268170426065,109.84,0.1599999999999966,False,4-3-3,12,103347|104758|113103|115248|122486|126216|126471|70449|71684|92075|96610|97867
2025,31,FAME-Original 70/20/10,score_fame_original,60.879999999999995,11.0445,109.49999999999999,0.5000000000000142,False,4-3-3,12,104758|106708|113103|126471|68996|70360|70449|71684|90703|91772|92075|96610
2025,32,FAME-Original 70/20/10,score_fame_original,62.45,11.08665835411471,109.99000000000001,0.009999999999990905,False,4-3-3,12,103056|104075|106708|107873|113103|122486|126216|126471|71684|78850|92075|96610
2025,33,FAME-Original 70/20/10,score_fame_original,63.569999999999986,11.060799001248437,109.67999999999998,0.3200000000000216,False,4-3-3,12,104084|104758|122486|126471|132264|68996|71684|78248|78850|92075|96610|98517
2025,34,FAME-Original 70/20/10,score_fame_original,75.21000000000001,11.166458852867832,109.61,0.39000000000000057,False,4-3-3,12,100652|103056|104075|106708|122486|126471|68685|78248|78850|80287|92075|98517
2025,35,FAME-Original 70/20/10,score_fame_original,63.949999999999996,11.074470734744708,109.91,0.09000000000000341,False,4-3-3,12,102253|103056|103912|105436|106708|108274|113103|115248|122486|132264|78850|96610
2025,36,FAME-Original 70/20/10,score_fame_original,53.33,11.095031055900622,109.63000000000001,0.36999999999999034,False,4-3-3,12,103912|104075|105436|106708|108274|115248|122486|68996|78850|87008|95131|96610
2025,37,FAME-Original 70/20/10,score_fame_original,50.8,11.239330024813896,109.9,0.09999999999999432,False,4-3-3,12,101960|103912|105300|107873|108274|122486|126471|132264|68685|78850|87008|93716
2025,38,FAME-Original 70/20/10,score_fame_original,38.660000000000004,11.128624535315986,109.92000000000002,0.07999999999998408,False,4-3-3,12,106708|108274|122486|126471|130811|132071|68685|72391|78248|87008|95131|96610
2025,2,Equal-weight representation,score_equal_weight,18.150000000000002,8.747711362412492,56.0,54.0,False,4-3-3,12,113078|121830|126977|131825|70916|85403|91627|93879|97450|97460|97653|99119
2025,3,Equal-weight representation,score_equal_weight,38.97,9.11078140454995,81.53999999999999,28.460000000000008,False,4-3-3,12,103014|107726|107771|110510|111594|112709|141996|68991|85403|93879|94207|94509
2025,4,Equal-weight representation,score_equal_weight,70.64,9.299611838913147,74.63,35.370000000000005,False,4-3-3,12,103056|107726|111594|112709|112886|116461|117910|124912|126977|80583|85403|94207
2025,5,Equal-weight representation,score_equal_weight,37.080000000000005,10.873860911270983,71.67,38.33,False,4-3-3,12,102253|107093|107179|111407|141763|37457|70360|85403|85930|88312|92085|98517
2025,6,Equal-weight representation,score_equal_weight,62.50000000000001,10.940256045519202,87.57,22.430000000000007,False,4-3-3,12,101290|102253|103056|141754|37457|70360|78445|78850|79701|85930|91866|98672
2025,7,Equal-weight representation,score_equal_weight,40.76,10.950374531835205,104.66000000000001,5.339999999999989,False,4-3-3,12,102253|103056|37457|70360|78445|78850|88323|90703|91866|98672|98909|99815
2025,8,Equal-weight representation,score_equal_weight,42.89,10.73249299719888,102.59,7.409999999999997,False,4-3-3,12,101594|104271|110818|122302|131617|70360|78850|87008|87863|90703|91866|97900
2025,9,Equal-weight representation,score_equal_weight,67.10000000000001,10.818394024276378,98.31999999999998,11.680000000000021,False,4-3-3,12,104085|104271|131617|37457|70360|78850|81121|87008|87999|88323|91866|99815
2025,10,Equal-weight representation,score_equal_weight,61.81999999999999,10.92329149232915,107.43,2.569999999999993,False,4-3-3,12,102340|103056|104204|104271|104754|105568|70360|78850|90703|98619|99267|99815
2025,11,Equal-weight representation,score_equal_weight,40.83,10.838425925925925,102.33,7.670000000000002,False,4-3-3,12,102340|104204|104754|107554|116447|124280|131617|78850|87008|90703|97653|99815
2025,12,Equal-weight representation,score_equal_weight,50.989999999999995,11.07346189164371,109.01,0.9899999999999949,False,4-3-3,12,104250|104754|105568|107093|107554|109401|70360|79701|87008|91866|96610|99267
2025,13,Equal-weight representation,score_equal_weight,34.1,10.836772122879411,108.55,1.4500000000000028,False,4-3-3,12,103056|104204|107554|108274|110818|131617|70360|78850|91866|96610|98672|99815
2025,14,Equal-weight representation,score_equal_weight,75.27,11.109563602599815,107.42,2.5799999999999983,False,4-3-3,12,103056|104204|105842|130811|131617|37457|78850|82627|90703|92440|96610|98672
2025,15,Equal-weight representation,score_equal_weight,49.779999999999994,10.837016574585633,109.72,0.28000000000000114,False,4-3-3,12,106593|107554|110818|122486|133669|72018|78850|82627|87342|90703|96610|99267
2025,16,Equal-weight representation,score_equal_weight,43.629999999999995,11.140182648401828,108.74,1.2600000000000051,False,4-3-3,12,102340|103056|105842|126471|130811|131617|70360|78450|78850|80287|90703|96610
2025,17,Equal-weight representation,score_equal_weight,53.440000000000005,10.873406193078326,109.67,0.3299999999999983,False,4-3-3,12,102340|103056|107554|110818|130811|131617|133669|68685|80287|96610|97867|99267
2025,18,Equal-weight representation,score_equal_weight,81.62,10.85135135135135,109.34,0.6599999999999966,False,4-3-3,12,103056|106593|107554|110818|126471|130811|131617|133669|68685|80287|96610|97900
2025,19,Equal-weight representation,score_equal_weight,44.16,10.822102425876007,105.64999999999999,4.3500000000000085,False,4-3-3,12,103056|108274|110818|126216|126471|130811|131617|78850|80287|96610|97867|98517
2025,20,Equal-weight representation,score_equal_weight,31.169999999999998,10.964301651048636,108.36999999999999,1.6300000000000097,False,4-3-3,12,103056|105842|107554|110818|126471|133669|63007|70360|78850|80287|96610|97867
2025,21,Equal-weight representation,score_equal_weight,71.83999999999999,10.973544973544973,102.85999999999999,7.140000000000015,False,4-3-3,12,103056|104075|105300|107554|126471|131617|133669|145269|78850|80287|96610|98517
2025,22,Equal-weight representation,score_equal_weight,58.18999999999999,10.935245545415036,105.49,4.510000000000005,False,4-3-3,12,103056|108274|126471|131617|132071|145269|68899|78850|87863|87887|90309|99213
2025,23,Equal-weight representation,score_equal_weight,38.400000000000006,10.90396210163652,108.98000000000002,1.0199999999999818,False,4-3-3,12,103014|103056|105300|105584|107873|108274|110818|122486|122781|78850|87863|96610
2025,24,Equal-weight representation,score_equal_weight,39.39,10.766580534022395,109.96000000000001,0.03999999999999204,False,4-3-3,12,104075|107093|107231|122486|122781|145269|78850|80287|86508|87863|97867|98672
2025,25,Equal-weight representation,score_equal_weight,38.26,10.799569892473118,109.25999999999999,0.7400000000000091,False,4-3-3,12,104758|105300|107554|107989|114802|145269|68899|70360|86508|87863|91866|98517
2025,26,Equal-weight representation,score_equal_weight,65.11,10.839270568278202,108.41000000000001,1.5899999999999892,False,4-3-3,12,101995|103056|104075|107093|107989|133669|145269|68685|68899|78850|80287|96610
2025,27,Equal-weight representation,score_equal_weight,73.66,10.952986022871665,109.91,0.09000000000000341,False,4-3-3,12,103056|105436|108274|117330|121792|122486|143194|68685|78850|93411|93716|96610
2025,28,Equal-weight representation,score_equal_weight,69.82000000000001,10.910435149978877,108.82999999999998,1.170000000000016,False,4-3-3,12,103056|104075|105436|107093|107170|114802|117330|143194|78850|80287|89837|96610
2025,29,Equal-weight representation,score_equal_weight,77.20000000000002,10.94897532413216,106.52999999999999,3.470000000000013,False,4-3-3,12,100830|105842|108274|115248|122486|126216|78850|80287|81121|92075|93716|96610
2025,30,Equal-weight representation,score_equal_weight,52.02,10.871345029239766,109.25,0.75,False,4-3-3,12,103056|104758|105842|108274|113103|115248|122486|126216|126471|78850|92075|96610
2025,31,Equal-weight representation,score_equal_weight,61.08,10.864166666666664,109.91,0.09000000000000341,False,4-3-3,12,104758|106708|113103|114802|117330|126471|68996|79266|90703|90943|92075|96610
2025,32,Equal-weight representation,score_equal_weight,67.05,10.911886949293432,108.58000000000001,1.4199999999999875,False,4-3-3,12,101995|103056|104075|106708|107873|113103|122486|126471|78850|80287|92075|96610
2025,33,Equal-weight representation,score_equal_weight,64.07000000000001,10.894298793175198,108.83999999999999,1.1600000000000108,False,4-3-3,12,100830|104075|113103|122486|126471|68996|78248|78850|92075|93716|96610|98517
2025,34,Equal-weight representation,score_equal_weight,73.71000000000001,11.009559434746468,109.67999999999999,0.3200000000000074,False,4-3-3,12,103056|103445|104075|106708|122486|126471|78248|78850|80287|89837|92075|98517
2025,35,Equal-weight representation,score_equal_weight,60.74999999999999,10.958488999584889,109.21999999999998,0.7800000000000153,False,4-3-3,12,102253|103056|103912|105436|106708|107873|108274|113103|122486|78850|80287|96610
2025,36,Equal-weight representation,score_equal_weight,64.53,10.93374741200828,108.99999999999999,1.0000000000000142,False,4-3-3,12,102253|103056|103912|105436|106708|108274|113103|115248|122486|68996|78850|96610
2025,37,Equal-weight representation,score_equal_weight,57.3,11.09718775847808,109.46000000000001,0.539999999999992,False,4-3-3,12,101960|103056|103912|105300|107873|108274|122486|126471|132264|68685|78850|93716
2025,38,Equal-weight representation,score_equal_weight,17.06,10.946716232961585,109.54999999999998,0.45000000000001705,False,4-3-3,12,106708|107873|108274|122486|126471|132071|68996|72391|78248|87008|93716|96610
2025,2,Pure conditional prediction,pred_conditional_ensemble,55.38,41.989485018873225,110.0,0.0,True,4-3-3,12,100898|104027|104528|107554|111582|111594|114802|115246|87863|89256|91607|99228
2025,3,Pure conditional prediction,pred_conditional_ensemble,32.97,48.4351454569159,109.89,0.10999999999999943,False,4-3-3,12,100652|104528|107726|107771|107958|111582|111594|87999|94509|97468|97653|99815
2025,4,Pure conditional prediction,pred_conditional_ensemble,55.14,56.950534657421755,109.92999999999999,0.07000000000000739,False,4-3-3,12,104528|105811|112709|117818|117910|126977|133679|77664|87999|91607|94968|97653
2025,5,Pure conditional prediction,pred_conditional_ensemble,35.08,58.051267859684486,109.48,0.519999999999996,False,4-3-3,12,102975|104528|112709|117818|117910|122302|37457|71684|89256|91607|97653|98672
2025,6,Pure conditional prediction,pred_conditional_ensemble,62.580000000000005,58.17566557534415,108.97999999999998,1.0200000000000244,False,4-3-3,12,101290|102975|104027|104085|104528|107111|112709|117818|141754|71684|91607|98672
2025,7,Pure conditional prediction,pred_conditional_ensemble,42.35000000000001,59.21607862046626,109.03999999999999,0.960000000000008,False,4-3-3,12,104027|104528|112709|131753|141795|70360|71684|78445|94207|96610|98672|99815
2025,8,Pure conditional prediction,pred_conditional_ensemble,65.43,59.52927961478321,109.79,0.20999999999999375,False,4-3-3,12,104271|104528|112709|117818|130393|141795|37457|39148|91607|96610|98672|99815
2025,9,Pure conditional prediction,pred_conditional_ensemble,48.199999999999996,60.36090497024917,109.77999999999999,0.22000000000001307,False,4-3-3,12,104528|112709|115239|117818|129659|133679|37457|70360|87999|91607|96610|99815
2025,10,Pure conditional prediction,pred_conditional_ensemble,60.55,59.94376255806483,109.78999999999999,0.21000000000000796,False,4-3-3,12,104027|104204|112709|131753|133679|141040|39148|70360|78850|87863|96610|99815
2025,11,Pure conditional prediction,pred_conditional_ensemble,66.66000000000001,57.689077569645164,110.0,0.0,True,4-3-3,12,104027|104204|107111|112709|131753|144255|39148|78850|91607|96610|97653|99815
2025,12,Pure conditional prediction,pred_conditional_ensemble,51.519999999999996,57.08993433431779,109.92999999999999,0.07000000000000739,False,4-3-3,12,103445|107554|110727|112709|115248|126977|131753|144255|39148|71684|87999|91607
2025,13,Pure conditional prediction,pred_conditional_ensemble,46.400000000000006,59.35806539530087,109.90999999999998,0.09000000000001762,False,4-3-3,12,107726|112709|131753|132580|141419|144255|37457|39148|78850|87863|96610|99815
2025,14,Pure conditional prediction,pred_conditional_ensemble,34.269999999999996,56.5726627026525,109.8,0.20000000000000284,False,4-3-3,12,104085|112709|112886|115248|131753|141154|37457|70360|78850|87863|94207|96610
2025,15,Pure conditional prediction,pred_conditional_ensemble,64.28,59.168750330590896,109.95,0.04999999999999716,False,4-3-3,12,103445|104085|107554|107726|111407|112709|115674|141419|142890|37457|39148|96610
2025,16,Pure conditional prediction,pred_conditional_ensemble,45.65,58.55392065913117,109.58999999999999,0.4100000000000108,False,4-3-3,12,103445|104085|107726|112709|126977|131753|141419|78850|80287|84558|90703|96610
2025,17,Pure conditional prediction,pred_conditional_ensemble,36.15,58.384367892643404,110.0,0.0,True,4-3-3,12,103445|104027|104588|107554|111407|112709|141433|144255|39148|68685|80287|96610
2025,18,Pure conditional prediction,pred_conditional_ensemble,71.83000000000001,58.096453667216764,109.91,0.09000000000000341,False,4-3-3,12,103445|104027|106593|107726|112709|126471|130711|131753|68685|78850|80287|96610
2025,19,Pure conditional prediction,pred_conditional_ensemble,37.67,58.19611767550864,109.78999999999999,0.21000000000000796,False,4-3-3,12,103445|107726|112709|122486|131753|141078|37457|63007|78850|93886|96610|97867
2025,20,Pure conditional prediction,pred_conditional_ensemble,42.44999999999999,60.75514521513666,109.38,0.6200000000000045,False,4-3-3,12,103445|104027|107726|112709|112886|141084|145560|63007|78850|84094|87863|96610
2025,21,Pure conditional prediction,pred_conditional_ensemble,91.71,58.70821078428963,109.77000000000001,0.22999999999998977,False,4-3-3,12,103445|104027|112709|122486|126471|131753|142049|145648|78850|80287|87863|96610
2025,22,Pure conditional prediction,pred_conditional_ensemble,69.63,60.58956017310591,109.43999999999998,0.5600000000000165,False,4-3-3,12,103445|104027|109096|112709|121823|122486|141131|142049|68899|78850|87863|96610
2025,23,Pure conditional prediction,pred_conditional_ensemble,60.879999999999995,62.055652131885566,109.85,0.15000000000000568,False,4-3-3,12,103445|104027|107873|108713|112709|122486|131753|142049|71684|82775|87863|96610
2025,24,Pure conditional prediction,pred_conditional_ensemble,37.81,61.474757336452654,109.88000000000001,0.11999999999999034,False,4-3-3,12,104027|112709|114802|122486|123649|131753|142049|80287|82775|87863|96610|98672
2025,25,Pure conditional prediction,pred_conditional_ensemble,40.24999999999999,62.504582811660455,109.89999999999999,0.10000000000000853,False,4-3-3,12,103445|104027|112709|114802|121823|126216|142047|142049|68899|82775|87863|96610
2025,26,Pure conditional prediction,pred_conditional_ensemble,36.74999999999999,60.50504005521073,109.33000000000001,0.6699999999999875,False,4-3-3,12,103445|104027|104085|112709|112886|121823|122486|146430|68685|82775|93886|96610
2025,27,Pure conditional prediction,pred_conditional_ensemble,69.95,62.15575762525316,109.99,0.010000000000005116,False,4-3-3,12,104027|112709|122486|126216|131753|131762|145648|39148|68685|78850|87863|96610
2025,28,Pure conditional prediction,pred_conditional_ensemble,83.08,60.405747321294946,109.95,0.04999999999999716,False,4-3-3,12,103445|104027|104502|112709|114802|122486|131753|142049|145648|78850|87863|96610
2025,29,Pure conditional prediction,pred_conditional_ensemble,46.209999999999994,62.57170747226175,109.87,0.12999999999999545,False,4-3-3,12,104758|112709|114802|115248|122486|131753|142049|145648|37457|80287|87863|96610
2025,30,Pure conditional prediction,pred_conditional_ensemble,43.03000000000001,64.31072221640869,109.96,0.04000000000000625,False,4-3-3,12,104027|112709|113103|114802|122486|126471|131753|142049|145648|82775|87863|96610
2025,31,Pure conditional prediction,pred_conditional_ensemble,49.95,62.37335475768403,109.32000000000001,0.6799999999999926,False,4-3-3,12,103445|104027|112709|113103|114802|121823|142049|145648|78850|87863|90703|96610
2025,32,Pure conditional prediction,pred_conditional_ensemble,59.19000000000001,62.84962979269093,109.58,0.4200000000000017,False,4-3-3,12,104027|112709|114802|122486|126471|131753|142049|145648|78850|80287|87863|96610
2025,33,Pure conditional prediction,pred_conditional_ensemble,68.53,63.168571242829714,109.74,0.2600000000000051,False,4-3-3,12,103445|104027|107174|112709|114802|121823|122486|142049|145648|78850|87863|96610
2025,34,Pure conditional prediction,pred_conditional_ensemble,50.25,61.52565052360224,109.78,0.21999999999999886,False,4-3-3,12,103445|104027|112709|114802|115248|122486|142049|145648|146833|78850|82455|87863
2025,35,Pure conditional prediction,pred_conditional_ensemble,84.99000000000001,64.69089669745188,109.28999999999999,0.710000000000008,False,4-3-3,12,103445|104027|112709|114802|115248|121823|122486|126471|142868|145648|78850|96610
2025,36,Pure conditional prediction,pred_conditional_ensemble,32.1,65.17450170206615,109.85999999999999,0.14000000000001478,False,4-3-3,12,103445|104027|112709|114802|115248|122486|126471|141038|142049|145648|78850|96610
2025,37,Pure conditional prediction,pred_conditional_ensemble,37.4,65.20277739749301,109.59,0.4099999999999966,False,4-3-3,12,103445|104027|112709|122486|126471|142049|142268|145648|68685|78850|87863|98384
2025,38,Pure conditional prediction,pred_conditional_ensemble,18.05,66.3802971759037,108.78999999999999,1.210000000000008,False,4-3-3,12,103445|112709|116706|122486|126471|142049|145648|146964|63007|78850|96610|99366
2025,2,Upside/dispersion only,upside_component_raw,27.089999999999996,37.49960778321683,49.0,61.0,False,4-3-3,12,100084|103014|106082|110510|110727|110818|116025|122487|141078|70958|93834|98484
2025,3,Upside/dispersion only,upside_component_raw,22.62,37.49960778321683,40.47,69.53,False,4-3-3,12,100969|103056|104027|104693|105171|105990|107989|113034|122320|122394|124400|94444
2025,4,Upside/dispersion only,upside_component_raw,39.730000000000004,37.49960778321683,43.269999999999996,66.73,False,4-3-3,12,100830|106147|106593|107172|107958|108509|110715|123004|132553|137089|142261|95556
2025,5,Upside/dispersion only,upside_component_raw,48.51,109.60155108391487,109.81,0.18999999999999773,False,4-3-3,12,101290|110818|111407|124481|52827|68928|73384|85048|87470|92440|98022|98225
2025,6,Upside/dispersion only,upside_component_raw,39.6,106.49170179245893,104.92999999999999,5.070000000000007,False,4-3-3,12,105300|126471|37457|78445|78850|79266|85930|91866|98022|98225|98672|99198
2025,7,Upside/dispersion only,upside_component_raw,47.16,101.34142210662147,108.19,1.8100000000000023,False,4-3-3,12,113397|126471|141607|37457|73318|78445|85048|87008|91866|92087|98022|99198
2025,8,Upside/dispersion only,upside_component_raw,44.39,94.16689054468009,108.65,1.3499999999999943,False,4-3-3,12,110818|126471|130884|131617|141607|73318|79266|85048|91866|92087|94583|98022
2025,9,Upside/dispersion only,upside_component_raw,40.0,96.56802853536823,109.78,0.21999999999999886,False,4-3-3,12,100652|111466|124481|126471|141607|37457|70666|73318|79266|85048|94583|98022
2025,10,Upside/dispersion only,upside_component_raw,11.4,103.35531853190055,109.92999999999999,0.07000000000000739,False,4-3-3,12,105568|108274|110818|111466|126471|73318|78445|79266|93988|94583|98022|99267
2025,11,Upside/dispersion only,upside_component_raw,44.09,96.99015664022879,109.66000000000001,0.3399999999999892,False,4-3-3,12,105568|107173|110818|111466|141607|73318|78445|79266|85048|94583|97653|99267
2025,12,Upside/dispersion only,upside_component_raw,6.6,90.59447616985199,108.95,1.0499999999999972,False,4-3-3,12,105568|110818|111466|73318|78850|79266|85048|85930|97653|98022|98672|99267
2025,13,Upside/dispersion only,upside_component_raw,19.500000000000004,94.11814973881918,109.80999999999999,0.19000000000001194,False,4-3-3,12,100652|105568|105842|110818|111466|130811|73318|79266|85048|90703|98022|99267
2025,14,Upside/dispersion only,upside_component_raw,19.57,88.84253107467353,107.74,2.260000000000005,False,4-3-3,12,100652|105568|105842|111466|130811|37457|73318|79266|85048|98022|98672|99267
2025,15,Upside/dispersion only,upside_component_raw,29.08,86.67757539729894,108.65,1.3499999999999943,False,4-3-3,12,100652|105568|105842|105949|110818|116447|130811|73318|85048|97653|98022|99267
2025,16,Upside/dispersion only,upside_component_raw,13.929999999999998,84.07879209962138,108.78,1.2199999999999989,False,4-3-3,12,100652|105568|105842|105949|130811|73318|78450|80196|94583|97653|98022|99267
2025,17,Upside/dispersion only,upside_component_raw,28.339999999999996,80.22306201738226,109.97,0.030000000000001137,False,4-3-3,12,100652|103056|105568|105842|110818|130811|78445|85048|97653|98022|98672|99267
2025,18,Upside/dispersion only,upside_component_raw,26.499999999999996,79.30845674463949,109.52,0.480000000000004,False,4-3-3,12,100652|103056|105568|105842|130811|78445|78450|94583|97653|98022|98672|99267
2025,19,Upside/dispersion only,upside_component_raw,14.459999999999999,77.73519276307053,109.52,0.480000000000004,False,4-3-3,12,100652|105568|105842|110818|130811|78445|80196|81881|94583|97653|98022|99267
2025,20,Upside/dispersion only,upside_component_raw,42.97,77.03841095141676,109.77999999999999,0.22000000000001307,False,4-3-3,12,100652|105568|105842|110818|78445|78850|80196|81881|94583|97653|98022|99267
2025,21,Upside/dispersion only,upside_component_raw,62.14,83.57883633294897,109.52999999999999,0.4700000000000131,False,4-3-3,12,105300|105568|122781|124280|145269|70449|78850|96610|97468|97653|98022|99267
2025,22,Upside/dispersion only,upside_component_raw,35.19,84.2751547971993,109.83999999999999,0.1600000000000108,False,4-3-3,12,108274|122781|145269|70164|70449|78850|87887|90309|97468|98022|98873|99267
2025,23,Upside/dispersion only,upside_component_raw,7.9,89.79687410220873,109.99,0.010000000000005116,False,4-3-3,12,108274|110818|111582|63013|70164|87887|90309|94583|97468|98022|98873|99267
2025,24,Upside/dispersion only,upside_component_raw,20.72,90.55697419508031,109.23000000000002,0.7699999999999818,False,4-3-3,12,105300|37457|70164|73318|86508|87887|89837|90309|94583|97468|98022|98873
2025,25,Upside/dispersion only,upside_component_raw,17.98,88.13834765024399,109.66,0.3400000000000034,False,4-3-3,12,103179|105300|114405|127932|37457|70164|86508|87887|96870|98022|98873|99267
2025,26,Upside/dispersion only,upside_component_raw,11.510000000000002,90.3360264089825,109.11000000000001,0.8899999999999864,False,4-3-3,12,103179|105300|108274|114405|70164|86508|89274|92075|96870|97468|98022|98873
2025,27,Upside/dispersion only,upside_component_raw,26.459999999999997,83.4648917687104,109.51,0.4899999999999949,False,4-3-3,12,103179|105300|105436|114405|143194|145400|86508|87887|89274|96870|98022|98873
2025,28,Upside/dispersion only,upside_component_raw,32.46,81.35789930059889,109.14,0.8599999999999994,False,4-3-3,12,103179|105300|105436|70164|70800|73318|86508|87887|94583|97468|98022|98873
2025,29,Upside/dispersion only,upside_component_raw,65.2,80.69003617752728,110.0,0.0,True,4-3-3,12,100830|103179|105300|105436|70164|73318|87887|92075|94583|97468|98022|98873
2025,30,Upside/dispersion only,upside_component_raw,51.91,79.04963899204195,109.88999999999999,0.11000000000001364,False,4-3-3,12,100830|105300|105436|105563|145400|37457|87887|89274|94583|97468|98022|98873
2025,31,Upside/dispersion only,upside_component_raw,32.68000000000001,76.22142106615173,109.17999999999998,0.8200000000000216,False,4-3-3,12,100830|101651|103179|105300|105436|145400|78850|87887|92075|94583|98022|98873
2025,32,Upside/dispersion only,upside_component_raw,30.450000000000003,82.92818147612869,109.46000000000001,0.539999999999992,False,4-3-3,12,104084|104330|105300|105563|107873|145510|78850|87887|92075|94583|98022|98873
2025,33,Upside/dispersion only,upside_component_raw,42.07,82.53306026339038,109.7,0.29999999999999716,False,4-3-3,12,104084|104330|105300|105436|105563|145510|87887|92075|94583|97468|98022|98873
2025,34,Upside/dispersion only,upside_component_raw,27.509999999999998,78.52617655475146,109.05,0.9500000000000028,False,4-3-3,12,104084|104330|105300|105563|141526|145510|78850|87887|92075|94583|98022|98873
2025,35,Upside/dispersion only,upside_component_raw,62.989999999999995,76.74770083505862,109.29,0.7099999999999937,False,4-3-3,12,104084|104330|105300|105563|107873|145510|78850|87887|92075|94583|98022|98873
2025,36,Upside/dispersion only,upside_component_raw,6.63,75.12850029955594,109.73,0.269999999999996,False,4-3-3,12,103912|104084|104330|105300|105563|141526|145510|87887|94583|97468|98022|98873
2025,37,Upside/dispersion only,upside_component_raw,24.3,74.92175038208356,109.47,0.5300000000000011,False,4-3-3,12,104084|104330|105300|105563|107873|145510|39850|78850|87887|94583|98022|98873
2025,38,Upside/dispersion only,upside_component_raw,30.14,74.90047781879555,109.11000000000001,0.8899999999999864,False,4-3-3,12,104330|105300|105563|142484|145510|39850|78850|87887|94583|97645|98022|98873
2025,2,Economic efficiency,economic_efficiency,29.980000000000004,6.991381756471754,34.0,76.0,False,4-3-3,12,103014|104027|107516|113462|131825|141996|71680|82775|85403|91627|93879|97460
2025,3,Economic efficiency,economic_efficiency,19.419999999999998,9.260925329165564,34.95,75.05,False,5-3-2,12,102253|104027|108713|116025|130884|132553|71680|79066|85403|85856|95354|97460
2025,4,Economic efficiency,economic_efficiency,48.68,11.91971763242848,34.38,75.62,False,5-3-2,12,104027|105903|120856|121830|124912|130884|132553|73318|79066|81952|85403|97460
2025,5,Economic efficiency,economic_efficiency,22.580000000000002,11.474644258017273,36.54,73.46000000000001,False,4-3-3,12,107771|107958|108713|113687|122302|131825|132553|140541|71680|79066|92085|97460
2025,6,Economic efficiency,economic_efficiency,30.880000000000003,10.898964455107699,37.82000000000001,72.17999999999999,False,5-3-2,12,102253|104027|106294|107958|108713|113687|117459|120856|132553|141607|79066|97460
2025,7,Economic efficiency,economic_efficiency,27.749999999999996,10.863693241049788,37.83,72.17,False,4-3-3,12,104027|113687|115594|120856|132553|140364|71680|79066|85403|95354|97460|98384
2025,8,Economic efficiency,economic_efficiency,20.59,10.757003990156601,35.269999999999996,74.73,False,5-3-2,12,102253|104027|113687|115594|122302|130393|131515|71680|79066|95354|97460|98384
2025,9,Economic efficiency,economic_efficiency,25.46,10.880424397569909,35.6,74.4,False,4-3-3,12,100969|104027|105171|111683|121830|130393|133669|71680|85856|96652|97460|98720
2025,10,Economic efficiency,economic_efficiency,43.449999999999996,10.67397891466529,34.54,75.46000000000001,False,5-3-2,12,100969|104027|105842|106704|111683|130811|60793|68708|71680|72801|85856|97460
2025,11,Economic efficiency,economic_efficiency,18.759999999999998,9.280778447428565,39.89,70.11,False,4-3-3,12,100969|104027|115594|117314|130393|140541|61188|70216|78117|92981|97173|97460
2025,12,Economic efficiency,economic_efficiency,57.949999999999996,7.9847805993624155,48.89,61.11,False,4-3-3,12,100969|101752|105990|111683|122486|124251|134246|140541|90943|97173|97341|97450
2025,13,Economic efficiency,economic_efficiency,9.2,9.395478238385357,40.629999999999995,69.37,False,4-3-3,12,102253|104027|105903|111683|113687|115594|118238|130319|141609|92085|97460|98384
2025,14,Economic efficiency,economic_efficiency,53.63000000000001,9.064550032592582,45.989999999999995,64.01,False,4-3-3,12,100969|103056|104027|124251|130319|132580|71680|85856|90943|96652|97460|98384
2025,15,Economic efficiency,economic_efficiency,48.690000000000005,8.353002799953503,44.07,65.93,False,4-3-3,12,102253|104027|108713|115141|115674|121866|124239|130319|71680|85856|93478|96652
2025,16,Economic efficiency,economic_efficiency,27.25,8.484946734004774,49.62,60.38,False,4-3-3,12,104027|107726|108713|110311|113034|118701|61188|70216|71680|72801|85856|96652
2025,17,Economic efficiency,economic_efficiency,28.05,8.739792012090462,42.330000000000005,67.66999999999999,False,5-3-2,12,104027|107221|130319|130393|42222|71680|72801|95354|95357|96652|97460|99221
2025,18,Economic efficiency,economic_efficiency,27.53,8.261187521186274,42.71,67.28999999999999,False,5-3-2,12,102253|104027|107221|110311|115594|122394|71680|72801|90943|96652|98384|99221
2025,19,Economic efficiency,economic_efficiency,10.620000000000001,9.527504466967143,39.03,70.97,False,5-3-2,12,102253|104027|111829|121866|130319|130608|141526|145400|70216|90943|96652|97460
2025,20,Economic efficiency,economic_efficiency,24.35,8.95066786882311,43.32,66.68,False,4-3-3,12,102253|104027|105990|121866|130319|139345|141526|42222|61188|84094|86536|98384
2025,21,Economic efficiency,economic_efficiency,31.11,8.38984520682295,44.93,65.07,False,5-3-2,12,100969|103056|104027|109426|111829|122394|141526|72801|78117|86820|90943|97460
2025,22,Economic efficiency,economic_efficiency,37.83,9.298570191705693,44.379999999999995,65.62,False,4-3-3,12,103347|104027|104693|105903|111829|118701|121824|143253|72801|79973|90943|99032
2025,23,Economic efficiency,economic_efficiency,28.380000000000003,8.12706501512346,51.599999999999994,58.400000000000006,False,4-3-3,12,103764|104027|105903|113157|118563|133543|72801|79973|86820|96342|97460|98384
2025,24,Economic efficiency,economic_efficiency,16.51,9.96296682501473,42.290000000000006,67.71,False,4-3-3,12,102253|104027|118563|118701|121824|141526|145750|42222|72801|86508|96652|98384
