replication_id,margin,voll_multiplier,voll,model,theta,mean_loss,total_shortage_mw,total_emergency_mw,mean_decision_cost
E2020,1.3,2.0,20000.0,SARIMAX,-0.125,12678591.31012528,228719.62564664683,0.0,146009.08291175397
E2020,1.3,2.0,20000.0,SARIMAX,-0.1,10363609.838024523,186387.24019693685,0.0,150610.37517867083
E2020,1.3,2.0,20000.0,SARIMAX,-0.075,8151358.450078957,145926.94536165817,0.0,155361.44396070018
E2020,1.3,2.0,20000.0,SARIMAX,-0.05,6178063.173124564,109825.12254908,0.0,160248.2389284001
E2020,1.3,2.0,20000.0,SARIMAX,-0.025,4522731.393336813,79523.24994517135,0.0,165293.0401767388
E2020,1.3,2.0,20000.0,SARIMAX,0.0,3161220.642883402,54579.89817051952,0.0,170541.2910741133
E2020,1.3,2.0,20000.0,SARIMAX,0.025,2117183.3399208263,35426.28887250491,0.0,176016.82635891385
E2020,1.3,2.0,20000.0,SARIMAX,0.05,1343975.1006632627,21210.234222593623,0.0,181770.48572662566
E2020,1.3,2.0,20000.0,SARIMAX,0.075,779998.4113472279,10800.797996762296,0.0,188173.86357943082
E2020,1.3,2.0,20000.0,SARIMAX,0.1,464852.13014869986,4869.930692869383,723.3471435897973,198006.6127311993
E2020,1.3,2.0,20000.0,SARIMAX,0.125,324464.6626285327,1932.6061228433373,4188.470078709705,218568.43671930872
E2020,1.3,2.0,20000.0,SARIMAX,0.15,288428.9684604725,534.2388344470701,13120.38981779047,259155.6076688522
E2020,1.3,2.0,20000.0,SARIMAX,0.175,329025.5231736534,49.55344069428793,29510.97434051271,326310.2661493089
E2020,1.3,2.0,20000.0,SARIMAX,0.2,418514.04436118423,0.0,52849.15720947621,418514.04436118423
E2020,1.3,2.0,20000.0,SARIMAX,0.225,536527.2976524786,0.0,83424.04307511606,536527.2976524786
E2020,1.3,2.0,20000.0,SARIMAX,0.25,683848.5906686251,0.0,122386.22505448459,683848.5906686251
E2020,1.3,2.0,20000.0,SARIMAX,0.275,850494.7095112007,0.0,166687.1661480983,850494.7095112007
E2020,1.3,2.0,20000.0,SARIMAX,0.3,1037027.9898787019,0.0,216579.41472046924,1037027.9898787019
E2020,1.3,2.0,20000.0,LSTM,-0.3,30258838.28983169,550121.6474260434,0.0,115186.37607588775
E2020,1.3,2.0,20000.0,LSTM,-0.275,28012024.572811883,509050.46500479215,0.0,118848.40816573754
E2020,1.3,2.0,20000.0,LSTM,-0.25,25720219.516288016,467156.5861693247,0.0,122598.35632501822
E2020,1.3,2.0,20000.0,LSTM,-0.225,23359111.710981805,423995.5861693247,0.0,126476.85238867447
E2020,1.3,2.0,20000.0,LSTM,-0.2,20941825.202351872,379806.37249979744,0.0,130517.12017118731
E2020,1.3,2.0,20000.0,LSTM,-0.175,18496908.63784724,335111.9217317491,0.0,134611.55665550774
E2020,1.3,2.0,20000.0,LSTM,-0.15,15997394.069853168,289417.3504257607,0.0,138909.11501696074
E2020,1.3,2.0,20000.0,LSTM,-0.125,13437243.77100927,242614.3504257608,0.0,143306.76137854237
E2020,1.3,2.0,20000.0,LSTM,-0.1,10823305.189675342,194827.38221871195,0.0,147832.19138975546
E2020,1.3,2.0,20000.0,LSTM,-0.075,8179004.775987108,146483.59685886616,0.0,152506.3179670432
E2020,1.3,2.0,20000.0,LSTM,-0.05,5569745.9358701445,98776.94375088418,0.0,157310.6618490936
E2020,1.3,2.0,20000.0,LSTM,-0.025,3270332.880310748,56721.60755878797,0.0,162299.5894182564
E2020,1.3,2.0,20000.0,LSTM,0.0,1627315.241184669,26642.20348212108,0.0,167468.475041048
E2020,1.3,2.0,20000.0,LSTM,0.025,866043.4332006056,12651.08984729304,0.0,172833.03060920615
E2020,1.3,2.0,20000.0,LSTM,0.05,583300.5769179008,7386.661489553363,0.0,178552.00214785358
E2020,1.3,2.0,20000.0,LSTM,0.075,446782.1456581249,4771.49725631175,112.23861674204272,185330.2412026866
E2020,1.3,2.0,20000.0,LSTM,0.1,382175.61074749514,3399.592890895382,1016.7158810381889,195896.54823267975
E2020,1.3,2.0,20000.0,LSTM,0.125,360117.1835408622,2550.4139327341545,5652.664711542157,220368.47489789483
E2020,1.3,2.0,20000.0,LSTM,0.15,366428.6216134212,1869.3154811711938,15552.00889848162,264000.3760697941
E2020,1.3,2.0,20000.0,LSTM,0.175,400801.9925448757,1310.7421202418082,31242.090644418044,328980.50650422875
E2020,1.3,2.0,20000.0,LSTM,0.2,474552.0250352877,938.8285836196383,55059.48662820823,423109.3629191431
E2020,1.3,2.0,20000.0,LSTM,0.225,586979.080777711,709.2916061290462,87571.80513416302,548113.7872911879
E2020,1.3,2.0,20000.0,LSTM,0.25,735544.7874176649,564.2916061290462,129112.47958120765,704624.699410594
E2020,1.3,2.0,20000.0,LSTM,0.275,907327.421730294,409.29160612904616,177486.8605009134,884900.4844081545
E2020,1.3,2.0,20000.0,LSTM,0.3,1093682.95151768,264.29160612904616,229788.30527959036,1079201.2196749924
E2020,1.3,5.0,50000.0,ENTSOE,-0.3,83571444.63252151,609268.4766893337,0.0,110009.46959909094
E2020,1.3,5.0,50000.0,ENTSOE,-0.275,78061776.47978887,569022.4766893337,0.0,113492.0017979517
E2020,1.3,5.0,50000.0,ENTSOE,-0.25,72414817.98583102,527773.4766893337,0.0,117081.45304559013
E2020,1.3,5.0,50000.0,ENTSOE,-0.225,66601011.930253394,485305.4766893337,0.0,120809.6440433013
E2020,1.3,5.0,50000.0,ENTSOE,-0.2,60661534.74946076,441919.4766893337,0.0,124620.1344835392
E2020,1.3,5.0,50000.0,ENTSOE,-0.175,54560395.52479494,397352.4766893337,0.0,128549.40296842047
E2020,1.3,5.0,50000.0,ENTSOE,-0.15,48315728.15426063,351736.4766893337,0.0,132649.15572176548
E2020,1.3,5.0,50000.0,ENTSOE,-0.125,41910619.0260663,304948.4766893337,0.0,136855.0960205919
E2020,1.3,5.0,50000.0,ENTSOE,-0.1,35366238.284952715,257142.7816539789,0.0,141199.70221587844
E2020,1.3,5.0,50000.0,ENTSOE,-0.075,28654632.932589397,208115.2218023787,0.0,145698.43911286365
E2020,1.3,5.0,50000.0,ENTSOE,-0.05,21999898.650118176,159502.09598596694,0.0,150296.46025969277
E2020,1.3,5.0,50000.0,ENTSOE,-0.025,15754912.350320654,113878.80071933233,0.0,155076.63534362314
E2020,1.3,5.0,50000.0,ENTSOE,0.0,10427391.025984738,74952.09071720004,0.0,159981.33869705984
E2020,1.3,5.0,50000.0,ENTSOE,0.025,6201060.248734882,44062.694489575624,0.0,165074.70221767313
E2020,1.3,5.0,50000.0,ENTSOE,0.05,3520009.1672948156,24450.97198250331,5.412997754870048,170560.95051354027
E2020,1.3,5.0,50000.0,ENTSOE,0.075,1929134.25980303,12784.848512424625,445.324879009343,177785.14851198523
E2020,1.3,5.0,50000.0,ENTSOE,0.1,1097277.5032580306,6643.652523023326,1396.5690563716435,187188.1165425066
E2020,1.3,5.0,50000.0,ENTSOE,0.125,673095.167129392,3465.4049287269745,2538.344891029222,198382.16319418998
E2020,1.3,5.0,50000.0,ENTSOE,0.15,463952.16687366005,1783.8989442241045,6232.443232901873,219582.44848679643
E2020,1.3,5.0,50000.0,ENTSOE,0.175,403837.68829741277,1039.0457409235805,15601.989698844449,261502.65529418248
E2020,1.3,5.0,50000.0,ENTSOE,0.2,418382.13212912343,658.9472893606198,31729.191143275435,328115.38016191527
E2020,1.3,5.0,50000.0,ENTSOE,0.225,467961.7705285732,317.74866535010005,56149.59491370681,424434.5560970526
E2020,1.3,5.0,50000.0,ENTSOE,0.25,568955.8078861386,93.74866535010005,90682.17604675582,556113.5249614674
E2020,1.3,5.0,50000.0,ENTSOE,0.275,714959.048123736,0.0,132978.30549481616,714959.048123736
E2020,1.3,5.0,50000.0,ENTSOE,0.3,894529.5468017451,0.0,181234.45772831613,894529.5468017451
E2020,1.3,5.0,50000.0,SARIMAX,-0.3,72540679.94896975,528689.6564134462,0.0,117439.34438808734
E2020,1.3,5.0,50000.0,SARIMAX,-0.275,66989083.39789351,488136.0071278778,0.0,121137.21599244872
E2020,1.3,5.0,50000.0,SARIMAX,-0.25,61269532.03914105,446355.1527149319,0.0,124990.5713421564
E2020,1.3,5.0,50000.0,SARIMAX,-0.225,55419880.43109526,403623.97969862877,0.0,128924.30799542074
E2020,1.3,5.0,50000.0,SARIMAX,-0.2,49524901.13395424,360561.06503348774,0.0,132974.4170381171
E2020,1.3,5.0,50000.0,SARIMAX,-0.175,43503462.120997705,316573.5595465354,0.0,137221.08722572878
E2020,1.3,5.0,50000.0,SARIMAX,-0.15,37452044.29342012,272366.83331867127,0.0,141519.18127336775
E2020,1.3,5.0,50000.0,SARIMAX,-0.125,31477464.65094557,228719.62564664683,0.0,146009.08291175397
E2020,1.3,5.0,50000.0,SARIMAX,-0.1,25683109.032293305,186387.24019693685,0.0,150610.37517867083
E2020,1.3,5.0,50000.0,SARIMAX,-0.075,20145353.959256336,145926.94536165817,0.0,155361.44396070018
E2020,1.3,5.0,50000.0,SARIMAX,-0.05,15204785.574418813,109825.12254908,0.0,160248.2389284001
E2020,1.3,5.0,50000.0,SARIMAX,-0.025,11058888.923076924,79523.24994517135,0.0,165293.0401767388
E2020,1.3,5.0,50000.0,SARIMAX,0.0,7647239.670597335,54579.89817051952,0.0,170541.2910741133
E2020,1.3,5.0,50000.0,SARIMAX,0.025,5028933.110263696,35426.28887250491,0.0,176016.82635891385
E2020,1.3,5.0,50000.0,SARIMAX,0.05,3087282.0230682176,21210.234222593623,0.0,181770.48572662566
E2020,1.3,5.0,50000.0,SARIMAX,0.075,1667735.2329989236,10800.797996762296,0.0,188173.86357943082
E2020,1.3,5.0,50000.0,SARIMAX,0.1,865120.4062749505,4869.930692869383,723.3471435897973,198006.6127311993
E2020,1.3,5.0,50000.0,SARIMAX,0.125,483309.0014923686,1932.6061228433373,4188.470078709705,218568.43671930872
E2020,1.3,5.0,50000.0,SARIMAX,0.15,332339.0096479029,534.2388344470701,13120.38981779047,259155.6076688522
E2020,1.3,5.0,50000.0,SARIMAX,0.175,333098.40871017025,49.55344069428793,29510.97434051271,326310.2661493089
E2020,1.3,5.0,50000.0,SARIMAX,0.2,418514.04436118423,0.0,52849.15720947621,418514.04436118423
E2020,1.3,5.0,50000.0,SARIMAX,0.225,536527.2976524786,0.0,83424.04307511606,536527.2976524786
E2020,1.3,5.0,50000.0,SARIMAX,0.25,683848.5906686251,0.0,122386.22505448459,683848.5906686251
E2020,1.3,5.0,50000.0,SARIMAX,0.275,850494.7095112007,0.0,166687.1661480983,850494.7095112007
E2020,1.3,5.0,50000.0,SARIMAX,0.3,1037027.9898787019,0.0,216579.41472046924,1037027.9898787019
E2020,1.3,5.0,50000.0,LSTM,-0.3,75474316.1604654,550121.6474260434,0.0,115186.37607588775
E2020,1.3,5.0,50000.0,LSTM,-0.275,69851788.8197811,509050.46500479215,0.0,118848.40816573754
E2020,1.3,5.0,50000.0,LSTM,-0.25,64116651.25623251,467156.5861693247,0.0,122598.35632501822
E2020,1.3,5.0,50000.0,LSTM,-0.225,58208063.998871505,423995.5861693247,0.0,126476.85238867447
E2020,1.3,5.0,50000.0,LSTM,-0.2,52158787.325622894,379806.37249979744,0.0,130517.12017118731
E2020,1.3,5.0,50000.0,LSTM,-0.175,46040354.25963483,335111.9217317491,0.0,134611.55665550774
E2020,1.3,5.0,50000.0,LSTM,-0.15,39785121.50210748,289417.3504257607,0.0,138909.11501696074
E2020,1.3,5.0,50000.0,LSTM,-0.125,33378149.285455365,242614.3504257608,0.0,143306.76137854237
E2020,1.3,5.0,50000.0,LSTM,-0.1,26836514.687103722,194827.38221871195,0.0,147832.19138975546
E2020,1.3,5.0,50000.0,LSTM,-0.075,20218752.463017207,146483.59685886616,0.0,152506.3179670432
E2020,1.3,5.0,50000.0,LSTM,-0.05,13688398.846901724,98776.94375088418,0.0,157310.6618490936
E2020,1.3,5.0,50000.0,LSTM,-0.025,7932382.8166494835,56721.60755878797,0.0,162299.5894182564
E2020,1.3,5.0,50000.0,LSTM,0.0,3817085.3904000996,26642.20348212108,0.0,167468.475041048
E2020,1.3,5.0,50000.0,LSTM,0.025,1905859.0370877048,12651.08984729304,0.0,172833.03060920615
E2020,1.3,5.0,50000.0,LSTM,0.05,1190423.4390729717,7386.661489553363,0.0,178552.00214785358
E2020,1.3,5.0,50000.0,LSTM,0.075,838960.0023412826,4771.49725631175,112.23861674204272,185330.2412026866
E2020,1.3,5.0,50000.0,LSTM,0.1,661594.2045197183,3399.592890895382,1016.7158810381889,195896.54823267975
E2020,1.3,5.0,50000.0,LSTM,0.125,569740.2465053132,2550.4139327341545,5652.664711542157,220368.47489789483
E2020,1.3,5.0,50000.0,LSTM,0.15,520070.98992886185,1869.3154811711938,15552.00889848162,264000.3760697941
E2020,1.3,5.0,50000.0,LSTM,0.175,508534.22160584625,1310.7421202418082,31242.090644418044,328980.50650422875
E2020,1.3,5.0,50000.0,LSTM,0.2,551716.0182095045,938.8285836196383,55059.48662820823,423109.3629191431
E2020,1.3,5.0,50000.0,LSTM,0.225,645277.0210074956,709.2916061290462,87571.80513416302,548113.7872911879
E2020,1.3,5.0,50000.0,LSTM,0.25,781924.9194282715,564.2916061290462,129112.47958120765,704624.699410594
E2020,1.3,5.0,50000.0,LSTM,0.275,940967.8277135033,409.29160612904616,177486.8605009134,884900.4844081545
E2020,1.3,5.0,50000.0,LSTM,0.3,1115405.5492817112,264.29160612904616,229788.30527959036,1079201.2196749924
E2020,1.4,0.5,5000.0,ENTSOE,-0.3,7848795.650962168,565647.9426400955,0.0,100193.69698825778
E2020,1.4,0.5,5000.0,ENTSOE,-0.275,7339015.117518895,528198.9426400955,0.0,103413.16354498557
E2020,1.4,0.5,5000.0,ENTSOE,-0.25,6814930.262930793,489698.94264009537,0.0,106725.56923085598
E2020,1.4,0.5,5000.0,ENTSOE,-0.225,6281149.233232375,450484.94264009537,0.0,110122.62172421905
E2020,1.4,0.5,5000.0,ENTSOE,-0.2,5733060.496398533,410218.94264009537,0.0,113622.92598626693
E2020,1.4,0.5,5000.0,ENTSOE,-0.175,5173632.3337471085,369119.94264009537,0.0,117194.76333484233
E2020,1.4,0.5,5000.0,ENTSOE,-0.15,4590992.202529571,326313.94264009537,0.0,120938.19376114133
E2020,1.4,0.5,5000.0,ENTSOE,-0.125,4000389.0653787246,282919.94264009537,0.0,124773.4127746778
E2020,1.4,0.5,5000.0,ENTSOE,-0.1,3395944.5241751894,238507.94010726598,0.0,128712.46791127189
E2020,1.4,0.5,5000.0,ENTSOE,-0.075,2777843.0622076304,193088.2059593515,0.0,132799.14495623915
E2020,1.4,0.5,5000.0,ENTSOE,-0.05,2163095.1909254733,147903.11431519839,0.0,137025.13181316672
E2020,1.4,0.5,5000.0,ENTSOE,-0.025,1590735.1242832635,105803.1918796779,0.0,141376.33141096338
E2020,1.4,0.5,5000.0,ENTSOE,0.0,1100280.5682944623,69674.5144011367,0.0,145835.16553916506
E2020,1.4,0.5,5000.0,ENTSOE,0.025,712598.7321315114,41036.06112224546,0.0,150460.90853910777
E2020,1.4,0.5,5000.0,ENTSOE,0.05,465534.81657710543,22651.630483814864,0.0,155238.5085796415
E2020,1.4,0.5,5000.0,ENTSOE,0.075,322239.61059666,11831.37652316195,0.0,160165.95959444155
E2020,1.4,0.5,5000.0,ENTSOE,0.1,248795.6852159719,6097.748771378789,0.0,165264.8801285912
E2020,1.4,0.5,5000.0,ENTSOE,0.125,214781.5835445891,3210.5902909607566,12.625059387814872,170800.89462731846
E2020,1.4,0.5,5000.0,ENTSOE,0.15,201166.8906391072,1684.86864045512,474.5512221662111,178086.49830410557
E2020,1.4,0.5,5000.0,ENTSOE,0.175,200763.87622454265,963.3281880004652,1433.85154532886,187567.5996765911
E2020,1.4,0.5,5000.0,ENTSOE,0.2,207482.6413996186,629.4510544062878,2591.0607920915472,198860.0242159708
E2020,1.4,0.5,5000.0,ENTSOE,0.225,224978.36354288962,310.83804639652044,6475.843846994889,220720.3081128003
E2020,1.4,0.5,5000.0,ENTSOE,0.25,264598.6005451477,87.73006138674009,16041.935883029257,263396.81888231565
E2020,1.4,0.5,5000.0,ENTSOE,0.275,330953.338719211,0.0,32441.148282721337,330953.338719211
E2020,1.4,0.5,5000.0,ENTSOE,0.3,428597.58680121694,0.0,57230.338285630205,428597.58680121694
E2020,1.4,0.5,5000.0,SARIMAX,-0.3,6830035.754432202,490780.0380981998,0.0,107021.53390891783
E2020,1.4,0.5,5000.0,SARIMAX,-0.275,6319058.765098721,453230.57804731495,0.0,110420.7096560496
E2020,1.4,0.5,5000.0,SARIMAX,-0.25,5790354.65107721,414377.42752100807,0.0,113951.53435107291
E2020,1.4,0.5,5000.0,SARIMAX,-0.225,5249366.1022411175,374621.33829158376,0.0,117566.94756188846
E2020,1.4,0.5,5000.0,SARIMAX,-0.2,4706764.722210903,334740.1318168099,0.0,121283.46444638369
E2020,1.4,0.5,5000.0,SARIMAX,-0.175,4150416.4215900125,293845.9481503542,0.0,125129.46062625639
E2020,1.4,0.5,5000.0,SARIMAX,-0.15,3589367.869358934,252601.34964889148,0.0,129075.40841521496
E2020,1.4,0.5,5000.0,SARIMAX,-0.125,3044146.237353565,212504.28065660247,0.0,133128.69411243591
E2020,1.4,0.5,5000.0,SARIMAX,-0.1,2506414.261017619,172940.44219824867,0.0,137367.10761695236
E2020,1.4,0.5,5000.0,SARIMAX,-0.075,2000129.9349925688,135666.21077919612,0.0,141688.69144193738
E2020,1.4,0.5,5000.0,SARIMAX,-0.05,1544566.5146206536,102082.93933598165,0.0,146170.08536063076
E2020,1.4,0.5,5000.0,SARIMAX,-0.025,1162816.7930218768,73878.91369342226,0.0,150776.8794133528
E2020,1.4,0.5,5000.0,SARIMAX,0.0,849819.325354278,50683.050822852834,0.0,155530.95791793775
E2020,1.4,0.5,5000.0,SARIMAX,0.025,611372.1076867848,32919.696810183086,0.0,160417.35686235898
E2020,1.4,0.5,5000.0,SARIMAX,0.05,434495.3583584013,19637.605207268236,0.0,165487.0678478775
E2020,1.4,0.5,5000.0,SARIMAX,0.075,307568.4999375147,9989.013973391942,0.0,170732.69208283056
E2020,1.4,0.5,5000.0,SARIMAX,0.1,239184.69252896748,4597.207005949427,0.0,176209.25409130414
E2020,1.4,0.5,5000.0,SARIMAX,0.125,206153.49727523277,1763.7056854973816,0.0,181993.1454191043
E2020,1.4,0.5,5000.0,SARIMAX,0.15,195105.0739420789,488.6503462722785,0.0,188411.23358218465
E2020,1.4,0.5,5000.0,SARIMAX,0.175,199312.7151889652,54.79962350183905,805.6829559466423,198562.0354149674
E2020,1.4,0.5,5000.0,SARIMAX,0.2,219612.84757410767,0.0,4401.217674645648,219612.84757410767
E2020,1.4,0.5,5000.0,SARIMAX,0.225,260989.95637841715,0.0,13544.913751386377,260989.95637841715
E2020,1.4,0.5,5000.0,SARIMAX,0.25,329278.39238135057,0.0,30258.033789427885,329278.39238135057
E2020,1.4,0.5,5000.0,SARIMAX,0.275,422231.013629994,0.0,53790.01779782462,422231.013629994
E2020,1.4,0.5,5000.0,SARIMAX,0.3,541335.3268272919,0.0,84687.68594939185,541335.3268272919
E2020,1.4,0.5,5000.0,LSTM,-0.3,7100307.2025882155,510658.458324183,0.0,104985.8556815991
E2020,1.4,0.5,5000.0,LSTM,-0.275,6583133.545811443,472661.86036159255,0.0,108313.54085812009
E2020,1.4,0.5,5000.0,LSTM,-0.25,6049095.96529853,433423.9014429442,0.0,111782.24690203487
E2020,1.4,0.5,5000.0,LSTM,-0.225,5505982.0694534015,393518.9014429442,0.0,115312.186673344
E2020,1.4,0.5,5000.0,LSTM,-0.2,4950365.2781627625,352691.6316069546,0.0,118973.06436886344
E2020,1.4,0.5,5000.0,LSTM,-0.175,4383112.801327395,311006.4273223382,0.0,122750.78321317218
E2020,1.4,0.5,5000.0,LSTM,-0.15,3806725.978702579,268647.2539667777,0.0,126626.60929466461
E2020,1.4,0.5,5000.0,LSTM,-0.125,3215091.1676387587,225164.25396677773,0.0,130649.33247741955
E2020,1.4,0.5,5000.0,LSTM,-0.1,2613391.614784236,180939.28348880383,0.0,134771.29301980036
E2020,1.4,0.5,5000.0,LSTM,-0.075,1999668.660413925,135824.98279751846,0.0,139052.45770819244
E2020,1.4,0.5,5000.0,LSTM,-0.05,1400458.5638850632,91761.36336039413,0.0,143453.5863454177
E2020,1.4,0.5,5000.0,LSTM,-0.025,871067.3913125681,52785.11537083565,0.0,147983.6191093399
E2020,1.4,0.5,5000.0,LSTM,0.0,491770.04906259855,24754.68385145245,0.0,152664.7908235239
E2020,1.4,0.5,5000.0,LSTM,0.025,318850.2847552095,11779.642413777072,0.0,157485.32018292084
E2020,1.4,0.5,5000.0,LSTM,0.05,255484.09722902082,6790.042811728113,0.0,162469.81213685483
E2020,1.4,0.5,5000.0,LSTM,0.075,228872.60078811992,4468.734734517764,0.0,167657.0564796574
E2020,1.4,0.5,5000.0,LSTM,0.1,215887.73086458558,3128.355975343855,0.0,173033.53942151912
E2020,1.4,0.5,5000.0,LSTM,0.125,211176.63275793815,2364.098651824569,0.0,178791.71971924545
E2020,1.4,0.5,5000.0,LSTM,0.15,209356.04647757902,1735.2215182303917,126.75324324974008,185585.88869360107
E2020,1.4,0.5,5000.0,LSTM,0.175,213364.5487068707,1233.331968795963,1096.5270933677357,196469.59023021365
E2020,1.4,0.5,5000.0,LSTM,0.2,233510.21012731676,869.62654193252,5917.169609113904,221597.5177720767
E2020,1.4,0.5,5000.0,LSTM,0.225,274946.4251131048,659.5564914055421,15991.114537902682,265911.40468289185
E2020,1.4,0.5,5000.0,LSTM,0.25,338995.29954786925,524.5564914055421,31935.523790730054,331809.5941861495
E2020,1.4,0.5,5000.0,LSTM,0.275,432296.7859069092,380.55649140554215,56079.45405852229,427083.68328491546
E2020,1.4,0.5,5000.0,LSTM,0.3,556518.6657652217,239.55649140554215,88921.24342673596,553237.069992543
E2020,1.4,1.0,10000.0,ENTSOE,-0.3,15597397.604936076,565647.9426400955,0.0,100193.69698825778
E2020,1.4,1.0,10000.0,ENTSOE,-0.275,14574617.071492806,528198.9426400955,0.0,103413.16354498557
E2020,1.4,1.0,10000.0,ENTSOE,-0.25,13523134.956630731,489698.94264009537,0.0,106725.56923085598
E2020,1.4,1.0,10000.0,ENTSOE,-0.225,12452175.84474053,450484.94264009537,0.0,110122.62172421905
E2020,1.4,1.0,10000.0,ENTSOE,-0.2,11352498.066810798,410218.94264009537,0.0,113622.92598626693
E2020,1.4,1.0,10000.0,ENTSOE,-0.175,10230069.904159376,369119.94264009537,0.0,117194.76333484233
E2020,1.4,1.0,10000.0,ENTSOE,-0.15,9061046.211298002,326313.94264009537,0.0,120938.19376114133
E2020,1.4,1.0,10000.0,ENTSOE,-0.125,7876004.71798277,282919.94264009537,0.0,124773.4127746778
E2020,1.4,1.0,10000.0,ENTSOE,-0.1,6663176.5804391075,238507.94010726598,0.0,128712.46791127189
E2020,1.4,1.0,10000.0,ENTSOE,-0.075,5422886.97945902,193088.2059593515,0.0,132799.14495623915
E2020,1.4,1.0,10000.0,ENTSOE,-0.05,4189165.25003778,147903.11431519839,0.0,137025.13181316672
E2020,1.4,1.0,10000.0,ENTSOE,-0.025,3040093.917155564,105803.1918796779,0.0,141376.33141096338
E2020,1.4,1.0,10000.0,ENTSOE,0.0,2054725.9710497595,69674.5144011367,0.0,145835.16553916506
E2020,1.4,1.0,10000.0,ENTSOE,0.025,1274736.5557239149,41036.06112224546,0.0,150460.90853910777
E2020,1.4,1.0,10000.0,ENTSOE,0.05,775831.1245745695,22651.630483814864,0.0,155238.5085796415
E2020,1.4,1.0,10000.0,ENTSOE,0.075,484313.26159887854,11831.37652316195,0.0,160165.95959444155
E2020,1.4,1.0,10000.0,ENTSOE,0.1,332326.49030335253,6097.748771378789,0.0,165264.8801285912
E2020,1.4,1.0,10000.0,ENTSOE,0.125,258762.27246185974,3210.5902909607566,12.625059387814872,170800.89462731846
E2020,1.4,1.0,10000.0,ENTSOE,0.15,224247.28297410885,1684.86864045512,474.5512221662111,178086.49830410557
E2020,1.4,1.0,10000.0,ENTSOE,0.175,213960.15277249424,963.3281880004652,1433.85154532886,187567.5996765911
E2020,1.4,1.0,10000.0,ENTSOE,0.2,216105.25858326635,629.4510544062878,2591.0607920915472,198860.0242159708
E2020,1.4,1.0,10000.0,ENTSOE,0.225,229236.41897297892,310.83804639652044,6475.843846994889,220720.3081128003
E2020,1.4,1.0,10000.0,ENTSOE,0.25,265800.3822079798,87.73006138674009,16041.935883029257,263396.81888231565
E2020,1.4,1.0,10000.0,ENTSOE,0.275,330953.338719211,0.0,32441.148282721337,330953.338719211
E2020,1.4,1.0,10000.0,ENTSOE,0.3,428597.58680121694,0.0,57230.338285630205,428597.58680121694
E2020,1.4,1.0,10000.0,SARIMAX,-0.3,13553049.974955492,490780.0380981998,0.0,107021.53390891783
E2020,1.4,1.0,10000.0,SARIMAX,-0.275,12527696.820541393,453230.57804731495,0.0,110420.7096560496
E2020,1.4,1.0,10000.0,SARIMAX,-0.25,11466757.767803347,414377.42752100807,0.0,113951.53435107291
E2020,1.4,1.0,10000.0,SARIMAX,-0.225,10381165.256920347,374621.33829158376,0.0,117566.94756188846
E2020,1.4,1.0,10000.0,SARIMAX,-0.2,9292245.979975423,334740.1318168099,0.0,121283.46444638369
E2020,1.4,1.0,10000.0,SARIMAX,-0.175,8175703.382553768,293845.9481503542,0.0,125129.46062625639
E2020,1.4,1.0,10000.0,SARIMAX,-0.15,7049660.330302653,252601.34964889148,0.0,129075.40841521496
E2020,1.4,1.0,10000.0,SARIMAX,-0.125,5955163.780594695,212504.28065660247,0.0,133128.69411243591
E2020,1.4,1.0,10000.0,SARIMAX,-0.1,4875461.414418286,172940.44219824867,0.0,137367.10761695236
E2020,1.4,1.0,10000.0,SARIMAX,-0.075,3858571.1785432007,135666.21077919612,0.0,141688.69144193738
E2020,1.4,1.0,10000.0,SARIMAX,-0.05,2942962.9438806754,102082.93933598165,0.0,146170.08536063076
E2020,1.4,1.0,10000.0,SARIMAX,-0.025,2174856.7066304013,73878.91369342226,0.0,150776.8794133528
E2020,1.4,1.0,10000.0,SARIMAX,0.0,1544107.692790618,50683.050822852834,0.0,155530.95791793775
E2020,1.4,1.0,10000.0,SARIMAX,0.025,1062326.8585112107,32919.696810183086,0.0,160417.35686235898
E2020,1.4,1.0,10000.0,SARIMAX,0.05,703503.6488689252,19637.605207268236,0.0,165487.0678478775
E2020,1.4,1.0,10000.0,SARIMAX,0.075,444404.30779219884,9989.013973391942,0.0,170732.69208283056
E2020,1.4,1.0,10000.0,SARIMAX,0.1,302160.1309666309,4597.207005949427,0.0,176209.25409130414
E2020,1.4,1.0,10000.0,SARIMAX,0.125,230313.84913136135,1763.7056854973816,0.0,181993.1454191043
E2020,1.4,1.0,10000.0,SARIMAX,0.15,201798.9143019731,488.6503462722785,0.0,188411.23358218465
E2020,1.4,1.0,10000.0,SARIMAX,0.175,200063.394962963,54.79962350183905,805.6829559466423,198562.0354149674
E2020,1.4,1.0,10000.0,SARIMAX,0.2,219612.84757410767,0.0,4401.217674645648,219612.84757410767
E2020,1.4,1.0,10000.0,SARIMAX,0.225,260989.95637841715,0.0,13544.913751386377,260989.95637841715
E2020,1.4,1.0,10000.0,SARIMAX,0.25,329278.39238135057,0.0,30258.033789427885,329278.39238135057
E2020,1.4,1.0,10000.0,SARIMAX,0.275,422231.013629994,0.0,53790.01779782462,422231.013629994
E2020,1.4,1.0,10000.0,SARIMAX,0.3,541335.3268272919,0.0,84687.68594939185,541335.3268272919
E2020,1.4,1.0,10000.0,LSTM,-0.3,14095628.549494833,510658.458324183,0.0,104985.8556815991
