position_id,position,model,candidate_id,params_json,folds,mean_RMSE,mean_MAE,mean_R2,mean_correlation
2,lateral,XGB,47,"{""colsample_bytree"": 0.847130146343261, ""learning_rate"": 0.0036360600107161654, ""max_depth"": 2, ""n_estimators"": 1200, ""reg_alpha"": 0.000812743410640046, ""reg_lambda"": 0.03981914554537361, ""subsample"": 0.7972003198228776}",5,3.7978585339545807,3.0067023354919766,0.009972601907273448,0.14638000366025303
2,lateral,XGB,35,"{""colsample_bytree"": 0.5081904069520533, ""learning_rate"": 0.0014889294596340775, ""max_depth"": 2, ""n_estimators"": 1550, ""reg_alpha"": 0.004037281769150291, ""reg_lambda"": 0.025470630483935896, ""subsample"": 0.6068074083887041}",5,3.7981749503259046,3.0088319721774726,0.009789847757105652,0.15471800031976657
2,lateral,XGB,25,"{""colsample_bytree"": 0.6011153836734593, ""learning_rate"": 0.005929528583067072, ""max_depth"": 3, ""n_estimators"": 850, ""reg_alpha"": 2.2446897840093656, ""reg_lambda"": 0.0010023940428399874, ""subsample"": 0.5898452992551029}",5,3.79921987298682,3.0057155533069677,0.009227658748388334,0.14305830764831978
2,lateral,XGB,5,"{""colsample_bytree"": 0.8798112468793988, ""learning_rate"": 0.0032512984489769512, ""max_depth"": 4, ""n_estimators"": 400, ""reg_alpha"": 0.002497742980329767, ""reg_lambda"": 0.3831243470438582, ""subsample"": 0.5485846274532378}",5,3.799248186554346,3.0081964147420583,0.00919892690727595,0.15177543100703342
2,lateral,XGB,63,"{""colsample_bytree"": 0.979510891251266, ""learning_rate"": 0.0026110093348935635, ""max_depth"": 4, ""n_estimators"": 1100, ""reg_alpha"": 3.625531059333283, ""reg_lambda"": 3.3753537857177265, ""subsample"": 0.5006052111275494}",5,3.8006468833542018,3.0043310964043295,0.008450046605242756,0.14314547086003823
2,lateral,XGB,54,"{""colsample_bytree"": 0.6949512772262096, ""learning_rate"": 0.0011780835331739355, ""max_depth"": 5, ""n_estimators"": 1250, ""reg_alpha"": 1.476405538392317, ""reg_lambda"": 0.1370533492761394, ""subsample"": 0.7786347051151097}",5,3.8019365848315076,3.0100184752583856,0.007822411978642464,0.13964677094424655
2,lateral,XGB,49,"{""colsample_bytree"": 0.8986299997195601, ""learning_rate"": 0.002041720258446412, ""max_depth"": 3, ""n_estimators"": 600, ""reg_alpha"": 0.01992193781312205, ""reg_lambda"": 2.8719474920345007, ""subsample"": 0.9231212893500924}",5,3.805202807474984,3.01298934700592,0.006106126670827927,0.14502752350128967
2,lateral,XGB,9,"{""colsample_bytree"": 0.7343453234061599, ""learning_rate"": 0.001343436495512724, ""max_depth"": 5, ""n_estimators"": 750, ""reg_alpha"": 0.0006084851655633791, ""reg_lambda"": 0.5926427719675725, ""subsample"": 0.8562451475299895}",5,3.8058954346529554,3.0129909240114703,0.00576568094666059,0.14064006589980454
2,lateral,XGB,21,"{""colsample_bytree"": 0.7623283811844885, ""learning_rate"": 0.0025057115394290256, ""max_depth"": 2, ""n_estimators"": 500, ""reg_alpha"": 0.5403086083780577, ""reg_lambda"": 0.0032301550182275303, ""subsample"": 0.7510215635411441}",5,3.808483463080614,3.0164084431556466,0.004386860289282901,0.1475223468011722
2,lateral,XGB,7,"{""colsample_bytree"": 0.6531320987269282, ""learning_rate"": 0.0010481619572072865, ""max_depth"": 3, ""n_estimators"": 950, ""reg_alpha"": 0.1327063227683239, ""reg_lambda"": 21.030813240718224, ""subsample"": 0.7158950148150325}",5,3.8088787984720414,3.0141382432530377,0.004168500937841224,0.15379752764530322
2,lateral,XGB,60,"{""colsample_bytree"": 0.6763605996966362, ""learning_rate"": 0.0016520589744992386, ""max_depth"": 7, ""n_estimators"": 400, ""reg_alpha"": 0.03410733210713404, ""reg_lambda"": 0.0014075405725347294, ""subsample"": 0.6684969747439027}",5,3.808885999687464,3.0178251407929335,0.004175244688205249,0.1384780294126872
2,lateral,XGB,44,"{""colsample_bytree"": 0.5594679932110012, ""learning_rate"": 0.006665560018000852, ""max_depth"": 5, ""n_estimators"": 550, ""reg_alpha"": 0.08548062648554937, ""reg_lambda"": 0.8344129196802617, ""subsample"": 0.9025939740240574}",5,3.8097980784947487,3.010645330513111,0.003723109089242649,0.133396680220709
2,lateral,XGB,40,"{""colsample_bytree"": 0.8358770660124719, ""learning_rate"": 0.002766468636951521, ""max_depth"": 6, ""n_estimators"": 800, ""reg_alpha"": 7.686195398162609, ""reg_lambda"": 0.27283408982660134, ""subsample"": 0.6887596286833286}",5,3.810207233157898,3.0136562837529124,0.0034875911428629003,0.12950682633210722
2,lateral,XGB,20,"{""colsample_bytree"": 0.8234229604713619, ""learning_rate"": 0.005495244607579209, ""max_depth"": 7, ""n_estimators"": 300, ""reg_alpha"": 1.3467411425523819, ""reg_lambda"": 2.039814741993465, ""subsample"": 0.8142573009245098}",5,3.811801210730748,3.0139503920713557,0.002676046390532938,0.12808468074055127
2,lateral,XGB,32,"{""colsample_bytree"": 0.5314727774821222, ""learning_rate"": 0.0013176494637767546, ""max_depth"": 8, ""n_estimators"": 700, ""reg_alpha"": 0.21616988694426761, ""reg_lambda"": 1.7005066806546008, ""subsample"": 0.5281029711477458}",5,3.812900692829941,3.014381041776294,0.0020864586003561227,0.13455896914579682
2,lateral,XGB,4,"{""colsample_bytree"": 0.9407866224646568, ""learning_rate"": 0.002213702058861375, ""max_depth"": 6, ""n_estimators"": 250, ""reg_alpha"": 0.0010204471682872405, ""reg_lambda"": 0.004447703278271244, ""subsample"": 0.6103793778456748}",5,3.8134069305979317,3.021305752122226,0.001805639154586558,0.1352535742004555
2,lateral,XGB,18,"{""colsample_bytree"": 0.5811041458509862, ""learning_rate"": 0.0017040940593697487, ""max_depth"": 7, ""n_estimators"": 1250, ""reg_alpha"": 0.00023752055550926352, ""reg_lambda"": 7.644585859264176, ""subsample"": 0.9190638717263937}",5,3.815117909544482,3.013000469477436,0.0009493415200658717,0.1261295763735633
2,lateral,XGB,41,"{""colsample_bytree"": 0.6577429310418665, ""learning_rate"": 0.015763846491624395, ""max_depth"": 2, ""n_estimators"": 750, ""reg_alpha"": 1.0698996916657113, ""reg_lambda"": 0.06348313321944471, ""subsample"": 0.5199311319738626}",5,3.816248680076311,3.0132357550368143,0.00028330356902226404,0.13408955067366637
2,lateral,XGB,51,"{""colsample_bytree"": 0.625068218447268, ""learning_rate"": 0.006123118498998678, ""max_depth"": 3, ""n_estimators"": 1500, ""reg_alpha"": 0.7211395848937334, ""reg_lambda"": 10.763200496285176, ""subsample"": 0.8413888667710125}",5,3.816251630646984,3.012868392338934,0.00031211200814063034,0.13289587801118433
2,lateral,XGB,42,"{""colsample_bytree"": 0.7859143181703985, ""learning_rate"": 0.002143920320921273, ""max_depth"": 8, ""n_estimators"": 1000, ""reg_alpha"": 0.0068914604090100215, ""reg_lambda"": 37.08234018435227, ""subsample"": 0.8599325171671808}",5,3.8166149137828365,3.0119293547682275,0.00017786178731500347,0.12438142911652775
2,lateral,XGB,45,"{""colsample_bytree"": 0.6204433687962592, ""learning_rate"": 0.001090790035319715, ""max_depth"": 4, ""n_estimators"": 300, ""reg_alpha"": 18.706628843514043, ""reg_lambda"": 0.00790461735887091, ""subsample"": 0.9653586409986019}",5,3.8279042924366067,3.0287445310098478,-0.005814507003744885,0.1402461299051768
2,lateral,XGB,28,"{""colsample_bytree"": 0.7450284226797521, ""learning_rate"": 0.014025125492043775, ""max_depth"": 6, ""n_estimators"": 450, ""reg_alpha"": 0.1793833183312084, ""reg_lambda"": 44.60854559316446, ""subsample"": 0.957188309635967}",5,3.840905520926237,3.02995479337563,-0.012680209532187181,0.11291574364098822
2,lateral,XGB,58,"{""colsample_bytree"": 0.9186565261334181, ""learning_rate"": 0.004957440910297297, ""max_depth"": 6, ""n_estimators"": 1000, ""reg_alpha"": 0.41988357076504595, ""reg_lambda"": 0.11305201399703872, ""subsample"": 0.5628424664027989}",5,3.845758646614211,3.0366632920973022,-0.015380708861597347,0.11014083754082551
2,lateral,XGB,16,"{""colsample_bytree"": 0.6643393728882074, ""learning_rate"": 0.009613210406115657, ""max_depth"": 6, ""n_estimators"": 550, ""reg_alpha"": 0.006281505062889137, ""reg_lambda"": 0.011128819174605627, ""subsample"": 0.7930179634131491}",5,3.846497623693577,3.037820446739556,-0.015729395969210015,0.11085248748654779
2,lateral,XGB,23,"{""colsample_bytree"": 0.5202497807331383, ""learning_rate"": 0.0075022974260527345, ""max_depth"": 5, ""n_estimators"": 1000, ""reg_alpha"": 0.01024644746852143, ""reg_lambda"": 0.19295607109604784, ""subsample"": 0.9822710435837507}",5,3.8513141724215174,3.0350700458860915,-0.018324718758928805,0.10966529168562492
2,lateral,XGB,30,"{""colsample_bytree"": 0.8047864767722785, ""learning_rate"": 0.003942963502548866, ""max_depth"": 6, ""n_estimators"": 1500, ""reg_alpha"": 0.025539210560561278, ""reg_lambda"": 4.739810499307139, ""subsample"": 0.7344540413469076}",5,3.852149595037467,3.038225698767966,-0.01861898677272602,0.10717483977320386
2,lateral,XGB,64,"{""colsample_bytree"": 0.6076851300895214, ""learning_rate"": 0.011227804513833603, ""max_depth"": 5, ""n_estimators"": 700, ""reg_alpha"": 0.002871073107828411, ""reg_lambda"": 0.04658745025094497, ""subsample"": 0.848038955591619}",5,3.8607349779322115,3.045181163770552,-0.02330835684430379,0.1053529167334271
2,lateral,XGB,1,"{""colsample_bytree"": 0.8420405397191644, ""learning_rate"": 0.052401111326278366, ""max_depth"": 2, ""n_estimators"": 650, ""reg_alpha"": 0.0441007577115268, ""reg_lambda"": 12.15616707960732, ""subsample"": 0.9933395576663315}",5,3.865327513676384,3.0433033016517603,-0.025750891450669933,0.11630354531105336
2,lateral,XGB,56,"{""colsample_bytree"": 0.9682726059108973, ""learning_rate"": 0.003788240270303302, ""max_depth"": 8, ""n_estimators"": 800, ""reg_alpha"": 0.00038382998333558036, ""reg_lambda"": 0.0022943142751041196, ""subsample"": 0.9858468258753419}",5,3.868338701150896,3.0555880076600426,-0.027165184179135514,0.10371479509164401
2,lateral,XGB,17,"{""colsample_bytree"": 0.959278388414532, ""learning_rate"": 0.023096009833932004, ""max_depth"": 3, ""n_estimators"": 650, ""reg_alpha"": 0.06680326520081972, ""reg_lambda"": 0.02231492610622683, ""subsample"": 0.6971659897826612}",5,3.8725734401163736,3.0511935704290787,-0.029632612100714505,0.11350301183479368
2,lateral,XGB,39,"{""colsample_bytree"": 0.7057563909329474, ""learning_rate"": 0.012347566093322326, ""max_depth"": 4, ""n_estimators"": 900, ""reg_alpha"": 0.022552822868291172, ""reg_lambda"": 0.003609847874428303, ""subsample"": 0.91180708585307}",5,3.87380782289501,3.052233658744746,-0.03034329358993402,0.10278225859538423
2,lateral,XGB,36,"{""colsample_bytree"": 0.8878286643885076, ""learning_rate"": 0.019469096724278347, ""max_depth"": 8, ""n_estimators"": 250, ""reg_alpha"": 2.9329328360091673, ""reg_lambda"": 8.633929564496423, ""subsample"": 0.7594151217490435}",5,3.8767774651396865,3.053273543752381,-0.03159372532287321,0.09012771438274986
2,lateral,XGB,14,"{""colsample_bytree"": 0.9222831837832928, ""learning_rate"": 0.0030973627237326166, ""max_depth"": 8, ""n_estimators"": 1500, ""reg_alpha"": 0.05293598013799995, ""reg_lambda"": 0.05606127291979353, ""subsample"": 0.9383519990369678}",5,3.87786928869279,3.065088343979812,-0.032291241004343794,0.09876877821738313
2,lateral,XGB,37,"{""colsample_bytree"": 0.9478239086456597, ""learning_rate"": 0.03696796581742612, ""max_depth"": 3, ""n_estimators"": 450, ""reg_alpha"": 0.26060582779238295, ""reg_lambda"": 0.17090188783792123, ""subsample"": 0.8216686192899942}",5,3.89041206642187,3.0566395772770276,-0.0394553567256968,0.0997040868080196
2,lateral,XGB,31,"{""colsample_bytree"": 0.9116039820946753, ""learning_rate"": 0.029685712756611225, ""max_depth"": 2, ""n_estimators"": 1150, ""reg_alpha"": 0.001687556076331206, ""reg_lambda"": 0.00940894863633519, ""subsample"": 0.8674238249659538}",5,3.9129776015495326,3.078869740323081,-0.05157998778184407,0.09991624335133603
2,lateral,XGB,2,"{""colsample_bytree"": 0.7143479268997908, ""learning_rate"": 0.007395679895504517, ""max_depth"": 8, ""n_estimators"": 1100, ""reg_alpha"": 5.759597024686567, ""reg_lambda"": 0.018139186678553524, ""subsample"": 0.6541326744481921}",5,3.9231170607866384,3.0930367968260244,-0.05663770316820225,0.07413939676186336
2,lateral,XGB,59,"{""colsample_bytree"": 0.798668778501451, ""learning_rate"": 0.020816692210975932, ""max_depth"": 3, ""n_estimators"": 1350, ""reg_alpha"": 4.343069730423279, ""reg_lambda"": 0.49772459663947555, ""subsample"": 0.9457418532110751}",5,3.928414981150256,3.083215919198044,-0.05977757783404196,0.08785329396610074
2,lateral,XGB,53,"{""colsample_bytree"": 0.8153101680800319, ""learning_rate"": 0.02849473028555064, ""max_depth"": 5, ""n_estimators"": 500, ""reg_alpha"": 0.005280767254648216, ""reg_lambda"": 23.997015200433662, ""subsample"": 0.6188073074445128}",5,3.9297727655305947,3.0890791721994812,-0.06018971605886318,0.07458289232242103
2,lateral,XGB,38,"{""colsample_bytree"": 0.5779561433009803, ""learning_rate"": 0.009227227478763743, ""max_depth"": 7, ""n_estimators"": 1400, ""reg_alpha"": 0.001983582302515068, ""reg_lambda"": 14.976717799289693, ""subsample"": 0.5445310226641595}",5,3.9426394841369676,3.0983118091304975,-0.06695506216610717,0.06236531401070113
2,lateral,XGB,22,"{""colsample_bytree"": 0.634636556264013, ""learning_rate"": 0.010040733607247688, ""max_depth"": 8, ""n_estimators"": 1300, ""reg_alpha"": 0.0009014128052613807, ""reg_lambda"": 0.23651773248921085, ""subsample"": 0.5995530784130096}",5,3.965212794941125,3.125926180141664,-0.07950905263112702,0.062361388822282184
2,lateral,XGB,50,"{""colsample_bytree"": 0.528761200606823, ""learning_rate"": 0.014463668457163206, ""max_depth"": 7, ""n_estimators"": 1200, ""reg_alpha"": 12.0126181962634, ""reg_lambda"": 0.005128933757525393, ""subsample"": 0.7087259427644312}",5,3.982004583788396,3.1288742580191404,-0.0884288104342061,0.05125560744738329
2,lateral,XGB,3,"{""colsample_bytree"": 0.568467921577394, ""learning_rate"": 0.017472093072865933, ""max_depth"": 4, ""n_estimators"": 1600, ""reg_alpha"": 0.34571092703989953, ""reg_lambda"": 2.5707189730362927, ""subsample"": 0.771475781686604}",5,3.9831614033922684,3.1176629036241126,-0.08950603483054657,0.06834041100691662
2,lateral,XGB,29,"{""colsample_bytree"": 0.6849063602276146, ""learning_rate"": 0.09895231820360668, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 8.486350903976925, ""reg_lambda"": 0.03309009814489493, ""subsample"": 0.8954403041861951}",5,3.999368010621358,3.1377706135879495,-0.09835287400385266,0.06778820622496189
2,lateral,XGB,8,"{""colsample_bytree"": 0.774960707873106, ""learning_rate"": 0.024452475688516433, ""max_depth"": 7, ""n_estimators"": 850, ""reg_alpha"": 0.0001815894891979192, ""reg_lambda"": 0.12138868227886604, ""subsample"": 0.9315543291158974}",5,4.008887839369798,3.1563928170488103,-0.10327269987143302,0.0645999434079581
2,lateral,XGB,24,"{""colsample_bytree"": 0.892569515388459, ""learning_rate"": 0.03348820820102673, ""max_depth"": 5, ""n_estimators"": 750, ""reg_alpha"": 15.937853779380706, ""reg_lambda"": 17.08906170519083, ""subsample"": 0.6339206709526479}",5,4.011878554838459,3.1448598306169706,-0.1048793688051139,0.05005111187953655
2,lateral,XGB,10,"{""colsample_bytree"": 0.8542246446013451, ""learning_rate"": 0.01885426178034407, ""max_depth"": 5, ""n_estimators"": 1050, ""reg_alpha"": 0.9310894278999958, ""reg_lambda"": 0.00180465362119513, ""subsample"": 0.5080011310055852}",5,4.023186957359409,3.1563777986476493,-0.11158561953235427,0.054247130452268776
2,lateral,XGB,26,"{""colsample_bytree"": 0.9714782158844173, ""learning_rate"": 0.04360293748713706, ""max_depth"": 7, ""n_estimators"": 950, ""reg_alpha"": 0.003169131557164582, ""reg_lambda"": 0.7007719376827588, ""subsample"": 0.8056433498859406}",5,4.044025695191706,3.177692239826146,-0.12263029468088962,0.06627407238151863
2,lateral,XGB,62,"{""colsample_bytree"": 0.8656257186084986, ""learning_rate"": 0.0348490031673198, ""max_depth"": 8, ""n_estimators"": 1600, ""reg_alpha"": 0.11172547145130801, ""reg_lambda"": 0.013246779920703116, ""subsample"": 0.8835141197778285}",5,4.0442074369193985,3.178761872118037,-0.12250724797021313,0.052008541013717415
2,lateral,XGB,52,"{""colsample_bytree"": 0.7551881056278944, ""learning_rate"": 0.0483232940866918, ""max_depth"": 7, ""n_estimators"": 350, ""reg_alpha"": 0.00046086631260659343, ""reg_lambda"": 0.015891781906402485, ""subsample"": 0.5560912927612662}",5,4.07204937956459,3.188695718240672,-0.13865215848635298,0.0464427209872702
2,lateral,XGB,12,"{""colsample_bytree"": 0.6119166892021894, ""learning_rate"": 0.05657870886178703, ""max_depth"": 8, ""n_estimators"": 500, ""reg_alpha"": 0.0163288343167791, ""reg_lambda"": 0.08914130472717753, ""subsample"": 0.723521423060447}",5,4.080970297129319,3.2087725797952182,-0.14318791077100396,0.043873908040932844
2,lateral,XGB,15,"{""colsample_bytree"": 0.7939813332632184, ""learning_rate"": 0.04134614638652368, ""max_depth"": 3, ""n_estimators"": 1200, ""reg_alpha"": 1.717391477022521, ""reg_lambda"": 0.9448208774913581, ""subsample"": 0.5712512033060193}",5,4.084159820450743,3.181012681654251,-0.14595382978187937,0.05194088127795846
2,lateral,XGB,34,"{""colsample_bytree"": 0.6455130795948207, ""learning_rate"": 0.06278094966476376, ""max_depth"": 6, ""n_estimators"": 1150, ""reg_alpha"": 0.00011301598909911128, ""reg_lambda"": 1.825867517681074, ""subsample"": 0.9740891489200294}",5,4.093502775102786,3.2112381710281688,-0.15020841374486982,0.04825689261285394
2,lateral,XGB,55,"{""colsample_bytree"": 0.588635434396565, ""learning_rate"": 0.0883902768859083, ""max_depth"": 2, ""n_estimators"": 1050, ""reg_alpha"": 0.060573938698703256, ""reg_lambda"": 0.3321280336991138, ""subsample"": 0.645977518055588}",5,4.101175003947674,3.205228150981371,-0.15542774087449024,0.06180524869414199
2,lateral,XGB,57,"{""colsample_bytree"": 0.5409762570634484, ""learning_rate"": 0.06958609604138169, ""max_depth"": 4, ""n_estimators"": 900, ""reg_alpha"": 0.001271168774577201, ""reg_lambda"": 31.683427938302188, ""subsample"": 0.7857788121327758}",5,4.101316853391944,3.205064522825134,-0.15496398171918507,0.04714675346547525
2,lateral,XGB,46,"{""colsample_bytree"": 0.998124664183706, ""learning_rate"": 0.02737895079301408, ""max_depth"": 6, ""n_estimators"": 1450, ""reg_alpha"": 0.012298214373827988, ""reg_lambda"": 1.326749859079806, ""subsample"": 0.6801607045345008}",5,4.104617394233442,3.2162924048956567,-0.15658607341734934,0.03603498508860875
2,lateral,XGB,6,"{""colsample_bytree"": 0.5016359183937311, ""learning_rate"": 0.07863135626293781, ""max_depth"": 6, ""n_estimators"": 1350, ""reg_alpha"": 3.234983879907792, ""reg_lambda"": 0.0025639966494586984, ""subsample"": 0.8332323851063848}",5,4.130545693968939,3.237612874406653,-0.17117768363701477,0.03726474461807367
2,lateral,XGB,43,"{""colsample_bytree"": 0.9312926610000432, ""learning_rate"": 0.050802920503119554, ""max_depth"": 5, ""n_estimators"": 1350, ""reg_alpha"": 0.00031079511009794237, ""reg_lambda"": 0.0012852024975186147, ""subsample"": 0.7429024833254516}",5,4.175765641537536,3.2806416810868564,-0.19712060042282062,0.03807035340610761
2,lateral,XGB,48,"{""colsample_bytree"": 0.7248227628879249, ""learning_rate"": 0.08192723171766085, ""max_depth"": 7, ""n_estimators"": 600, ""reg_alpha"": 0.4763965963119043, ""reg_lambda"": 6.013176320686056, ""subsample"": 0.582701476290822}",5,4.177419859139616,3.2767167992287805,-0.1977663386007864,0.011422016584244203
2,lateral,XGB,19,"{""colsample_bytree"": 0.7015934963710606, ""learning_rate"": 0.07184330208075035, ""max_depth"": 3, ""n_estimators"": 1450, ""reg_alpha"": 0.008482996371322014, ""reg_lambda"": 0.00720190126078291, ""subsample"": 0.5363402292132378}",5,4.323108274131075,3.3639314581427087,-0.28370501735231557,0.03248388764828146
3,zagueiro,RF,32,"{""max_depth"": 2, ""max_features"": 1.0, ""min_samples_leaf"": 10, ""n_estimators"": 900}",5,3.344806940461061,2.7262589295202475,0.011231339734347135,0.12281125582624064
3,zagueiro,RF,26,"{""max_depth"": 2, ""max_features"": 0.3, ""min_samples_leaf"": 50, ""n_estimators"": 1350}",5,3.3457816976255517,2.7262892713403497,0.010671793022811227,0.12367563848063812
3,zagueiro,RF,60,"{""max_depth"": 2, ""max_features"": 0.5, ""min_samples_leaf"": 20, ""n_estimators"": 300}",5,3.34580377363341,2.727533943612746,0.010641609908502825,0.12241397263971783
3,zagueiro,RF,36,"{""max_depth"": 2, ""max_features"": 0.3, ""min_samples_leaf"": 30, ""n_estimators"": 650}",5,3.3460654318855285,2.7268856559421835,0.010477114111569551,0.12365403653869245
3,zagueiro,RF,56,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 700}",5,3.346169362680756,2.72900353028167,0.01040686591058031,0.11702915114350032
3,zagueiro,RF,18,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 1200}",5,3.346261290744608,2.726903728021246,0.010383276100418759,0.11514349217805883
3,zagueiro,RF,28,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 30, ""n_estimators"": 400}",5,3.3463052780990523,2.7260633529787244,0.010362518679297428,0.11525779351901058
3,zagueiro,RF,48,"{""max_depth"": 2, ""max_features"": 1.0, ""min_samples_leaf"": 75, ""n_estimators"": 1050}",5,3.346521737042095,2.726771094241747,0.010291695988253635,0.11732839197957126
3,zagueiro,RF,20,"{""max_depth"": 2, ""max_features"": 0.3, ""min_samples_leaf"": 2, ""n_estimators"": 500}",5,3.3465996217910443,2.7283080698792297,0.010154997631726514,0.11692709371142689
3,zagueiro,RF,34,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 75, ""n_estimators"": 1050}",5,3.346607333518474,2.7270407600845816,0.010180968201422669,0.11990663700492539
3,zagueiro,RF,50,"{""max_depth"": 2, ""max_features"": 0.8, ""min_samples_leaf"": 30, ""n_estimators"": 1200}",5,3.3467963030638734,2.72704952210164,0.01008622917459312,0.11796212961783059
3,zagueiro,RF,10,"{""max_depth"": 3, ""max_features"": 1.0, ""min_samples_leaf"": 20, ""n_estimators"": 1250}",5,3.346974865625325,2.7275669435980014,0.009967960771514805,0.11542499760855063
3,zagueiro,RF,42,"{""max_depth"": 3, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 1350}",5,3.3469955313078055,2.728082444338885,0.009949817519038917,0.11357962215832762
3,zagueiro,RF,64,"{""max_depth"": 3, ""max_features"": 0.5, ""min_samples_leaf"": 30, ""n_estimators"": 950}",5,3.3470972519322912,2.7271840423899802,0.009914305378077647,0.1148343234624037
3,zagueiro,RF,2,"{""max_depth"": 3, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 1150}",5,3.3471114375194837,2.727987099618532,0.0098824503838433,0.11310457414409744
3,zagueiro,RF,38,"{""max_depth"": 2, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 1700}",5,3.3471362751145053,2.7289524177612914,0.009848374472691889,0.11492334515795548
3,zagueiro,RF,14,"{""max_depth"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 1500}",5,3.347714498335808,2.730218106726788,0.00946554565755986,0.1247470387967898
3,zagueiro,RF,12,"{""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 75, ""n_estimators"": 450}",5,3.347773515897599,2.726410703215513,0.009563098988247342,0.11356419964830433
3,zagueiro,RF,22,"{""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 50, ""n_estimators"": 1700}",5,3.347819271608473,2.7271406123708823,0.009526851110345236,0.11342180076141908
3,zagueiro,RF,39,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50, ""n_estimators"": 1350}",5,3.347878002985189,2.7264699377768378,0.009438573563029306,0.1093826723664036
3,zagueiro,RF,4,"{""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 600}",5,3.3479607566791527,2.728984377639202,0.009381134745889929,0.11195317977234683
3,zagueiro,RF,8,"{""max_depth"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 850}",5,3.3479732376041254,2.7303499959522477,0.00931148794023986,0.12598719266530586
3,zagueiro,RF,62,"{""max_depth"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 75, ""n_estimators"": 1500}",5,3.3480468750847683,2.729406490640568,0.009293718835693632,0.12394827451865231
3,zagueiro,RF,1,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 50, ""n_estimators"": 950}",5,3.3488235689108707,2.7270257214675926,0.008873563826449816,0.1066253644349017
3,zagueiro,RF,30,"{""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 2, ""n_estimators"": 1600}",5,3.3488966684614754,2.7292885790763792,0.008844707707739773,0.10870727035665384
3,zagueiro,RF,54,"{""max_depth"": 5, ""max_features"": 0.3, ""min_samples_leaf"": 10, ""n_estimators"": 1800}",5,3.3493404058031153,2.7297661545833334,0.00857298430918323,0.10777326929011136
3,zagueiro,RF,6,"{""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 75, ""n_estimators"": 1650}",5,3.3496691270644066,2.7279618703320248,0.008425609278284396,0.1070379116680747
3,zagueiro,RF,16,"{""max_depth"": 5, ""max_features"": 0.3, ""min_samples_leaf"": 5, ""n_estimators"": 950}",5,3.349707355090294,2.7304412172608523,0.008338800874920537,0.10810291211621428
3,zagueiro,RF,24,"{""max_depth"": 5, ""max_features"": 0.5, ""min_samples_leaf"": 50, ""n_estimators"": 750}",5,3.3501336691425805,2.728214196128941,0.008151410773689239,0.10724822740487053
3,zagueiro,RF,45,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 20, ""n_estimators"": 500}",5,3.350141295711154,2.72982924676523,0.008061227618451761,0.10449523150757575
3,zagueiro,RF,57,"{""max_depth"": 8, ""max_features"": 0.3, ""min_samples_leaf"": 75, ""n_estimators"": 850}",5,3.3501809872854706,2.7275480294426715,0.008074616728306849,0.10541264318300456
3,zagueiro,RF,29,"{""max_depth"": 12, ""max_features"": 0.3, ""min_samples_leaf"": 75, ""n_estimators"": 650}",5,3.350342328926186,2.7273754438337328,0.007975615036673744,0.10553522599873393
3,zagueiro,RF,59,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 30, ""n_estimators"": 1600}",5,3.3508042360584946,2.7285834405950817,0.007696268418372121,0.10288684790626598
3,zagueiro,RF,23,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 1300}",5,3.351490271283363,2.7337724867746807,0.007296178249336238,0.10259500129990333
3,zagueiro,RF,55,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 75, ""n_estimators"": 1250}",5,3.3519331336059563,2.728874928199736,0.007059321555677456,0.10278855323670699
3,zagueiro,RF,44,"{""max_depth"": 5, ""max_features"": 0.3, ""min_samples_leaf"": 5, ""n_estimators"": 400}",5,3.352356473083341,2.7331661758800117,0.006763907522649215,0.10231318125473203
